	section	paragraph	sentence	text
219	Results; Measuring transcriptomes with INTACT- and TAPIN-seq	1	5	Altogether, we built 250 RNA-seq libraries from 242 samples of purified nuclei (46 using INTACT and 196 using TAPIN) and eight manually dissected samples (Supplementary file 1B).
220	Results; Measuring transcriptomes with INTACT- and TAPIN-seq	1	6	We estimated relative transcript abundance in each library using kallisto (Bray et al., 2016).
221	Results; Measuring transcriptomes with INTACT- and TAPIN-seq	1	7	Libraries built from more nuclei yielded more cDNA (Figure 2D), allowed more genes to be detected (Figure 2E), had more estimated transcripts (Figure 2-figure supplement 1C), more reproducible transcript abundance (Figure 2F), and less bias in coverage across gene bodies (Figure 2-figure supplement 1D,E).
222	Results; Measuring transcriptomes with INTACT- and TAPIN-seq	1	8	We focused on 203 libraries that had at least 8500 genes detected, 3µg cDNA yield, and 0.85 Pearson’s correlation of transcript abundances in two biological replicates.
223	Results; Measuring transcriptomes with INTACT- and TAPIN-seq	1	9	These 203 libraries consist of at least two biological replicates built from 100 drivers that covered 67 cell types (53 visual system, 7 mushroom body, 5 central complex, 2 muscle), 6 broader cell populations (ChAT, Gad1, VGlut, Kdm2, Crz, and NPF), and 2 manually dissected tissues (the lamina and remainder of the optic lobe) (Materials and methods).
224	Results; Measuring transcriptomes with INTACT- and TAPIN-seq	1	10	We provide the read and abundance data for the remaining sub-optimal libraries (47 libraries covering 24 cell types) in the event they may be informative, but we do not consider these to be of sufficient quality and do not consider them further here.
225	Results; Measuring transcriptomes with INTACT- and TAPIN-seq	1	11	We did not sort the sex of flies when preparing TAPIN-seq libraries, as we did not observe large differences in male and female expression profiles (Figure 2-figure supplement 1F).
226	Results; Measuring transcriptomes with INTACT- and TAPIN-seq	2	1	We were encouraged by the clear enrichment of previously identified markers in cell types where they were expected.
227	Results; Measuring transcriptomes with INTACT- and TAPIN-seq	2	2	For example, we recovered transcription factors (TFs) previously found in the developing monopolar interneurons and inner photoreceptors (Tan et al., 2015; Figure 2G).
228	Results; Measuring transcriptomes with INTACT- and TAPIN-seq	2	3	We further confirmed our measurements by comparing TAPIN-seq results for twelve cell types that were also recently profiled by FACS-seq (Konstantinides et al., 2018; Figure 2-figure supplement 2A,B) and found concordant expression of cell type-enriched genes.
229	Results; Measuring transcriptomes with INTACT- and TAPIN-seq	2	4	This concordance also argues against major differences between nuclear and cytoplasmic transcriptomes.
230	Results; Measuring transcriptomes with INTACT- and TAPIN-seq	2	5	In combination with the technical quality of our libraries, this confirmation by independent gene expression measurements validated our approach, and also motivated us to explore how to best interpret a large dataset of relative abundances.
231	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Interpreting transcript abundance with mixture modeling	1	1	Deriving biological insights from a matrix of transcript abundances is not straightforward.
232	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Interpreting transcript abundance with mixture modeling	1	2	While a cell’s expression of a gene can be used to infer a specific functional property of that cell, the level of expression that is needed to establish confidence in such an inference is much less clear.
233	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Interpreting transcript abundance with mixture modeling	1	3	For example, expressing the vesicular acetylcholine transporter (VAChT) implies that a neuron is cholinergic.
234	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Interpreting transcript abundance with mixture modeling	1	4	However, VAChT transcript abundance exhibits a wide distribution and it is not clear, a priori, what level is necessary to conclude that a cell is cholinergic (Figure 3A).
235	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Interpreting transcript abundance with mixture modeling	2	1	We used mixture modeling to address this challenge by describing the expression levels of each gene as arising from a mixture of two log-normal distributions representing binary ‘on’ and ‘off’ states (Figure 3A; Materials and methods).
236	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Interpreting transcript abundance with mixture modeling	2	2	Genes can of course express in more than two states, but we show through extensive validation that this simplifying assumption is a useful one.
237	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Interpreting transcript abundance with mixture modeling	2	3	Modelling VAChT expression in the high-quality TAPIN/INTACT-seq libraries unambiguously inferred VAChT states for all drivers (Figure 3B).
238	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Interpreting transcript abundance with mixture modeling	2	4	We also found that the model was useful for addressing transcript-carryover, evident in our data (as well as published bulk and single cell studies in the fly [Davie et al., 2018] and mouse [Siegert et al., 2012; Macosko et al., 2015]) as photoreceptor transcripts detected in non-photoreceptor cells (Figure 3-figure supplement 1A).
239	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Interpreting transcript abundance with mixture modeling	2	5	For example, the model correctly inferred that only R1-6 photoreceptors expressed the primary rhodopsin ninaE, although ninaE abundance in other cells reached as high as 2,702 TPM (the mushroom body cell type PAM_1) (Figure 3-figure supplement 1B,C).
240	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Interpreting transcript abundance with mixture modeling	2	6	We used this method to transform our catalog of transcript abundances to probabilities of expression (Figure 3C), observing a wide spectrum of on levels and dynamic ranges between on and off states (Figure 3-figure supplement 1D,E).
241	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Interpreting transcript abundance with mixture modeling	2	7	To further simplify these probabilities, we discretized them into on (p>=0.8) and off (p<=0.2) states, and otherwise considered them to be ambiguous (0.2 < p < 0.8).
242	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Interpreting transcript abundance with mixture modeling	2	8	The expression states inferred for replicates had a median 95% concordance (Figure 3-figure supplement 1F).
243	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Interpreting transcript abundance with mixture modeling	2	9	We combined information from replicates to infer expression at the driver and cell type levels (Materials and methods).
244	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Interpreting transcript abundance with mixture modeling	3	1	We found many genes that express in all cell types, and many that express in only one, with a range in between (Figure 3D,E).
245	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Interpreting transcript abundance with mixture modeling	3	2	As expected, given their roles in specifying identity, homeobox transcription factors (TF) expressed more specifically than transcription factors in general (Figure 3E).
246	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Interpreting transcript abundance with mixture modeling	3	3	Neuropeptides also expressed specifically, while genes with the more general function of synaptic vesicle endocytosis were broadly expressed.
247	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Interpreting transcript abundance with mixture modeling	3	4	We explore these functional properties in more detail later (Figure 4C).
248	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Evaluating accuracy of TAPIN-seq measurements	1	1	To validate our TAPIN-seq measurements, we first compared our inferred expression states to FlyBase curated reports of protein expression (n = 197 data points of gene/cell pairs; four negative points, 193 positive points; n = 22 cells; n = 69 genes, Supplementary file 1C).
249	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Evaluating accuracy of TAPIN-seq measurements	1	2	Protein expression can of course differ from that of the corresponding mRNA due to post-transcriptional regulation.
250	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Evaluating accuracy of TAPIN-seq measurements	1	3	However, since most functional interpretations of transcriptome data are implicitly about protein expression, we used this as a more stringent and practical test of our model.
251	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Evaluating accuracy of TAPIN-seq measurements	1	4	We found 93% concordance (183 matches; 14 mismatches from six genes; 0 mismatches for negative benchmark points; Figure 3-figure supplement 1G).
252	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Evaluating accuracy of TAPIN-seq measurements	1	5	The benchmark mismatches fell into three categories: expression levels near the transition between inferred on and off components (veli, verm, para; Figure 3-figure supplement 1H-J), genes with a wide dynamic range of expression (Syx, Rab11; Figure 3-figure supplement 1K,L), and genes with undetected transcript but previously detected protein (Myo61F; Figure 3-figure supplement 1M).
253	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Evaluating accuracy of TAPIN-seq measurements	1	6	The first two categories likely arise from imprecision in the model’s fitted components and its representation of transcript abundance as bimodal, rather than continuous.
254	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Evaluating accuracy of TAPIN-seq measurements	1	7	The third category (conflicting transcript and protein levels) could reflect either technical issues (low sensitivity in our measurements, or false positives in the prior work due to antibody cross-reaction) or biological complexities (e.g., long-lived transcripts, subcellular localization, post-transcriptional regulation).
255	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Evaluating accuracy of TAPIN-seq measurements	2	1	To further evaluate our results for genes expressed across a wide range of levels, we compared the model output to protein expression patterns for two transcription factors: Forkhead (fkh) and Ets65A.
256	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Evaluating accuracy of TAPIN-seq measurements	2	2	We visualized each protein using a C-terminal GFP tag; the tagged proteins were expressed from BAC transgenes with large flanking sequences to ensure a near native genomic context (Kudron et al., 2018).
257	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Evaluating accuracy of TAPIN-seq measurements	2	3	From the transcript data, we inferred fkh gene expression in 14 cell types across a 35-fold range of abundance (60 to 2,103 TPM).
258	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Evaluating accuracy of TAPIN-seq measurements	2	4	Of 28 cell types that we visualized at the protein level, fkh was detected in all but one that we expected from TAPIN-seq (Figure 3F,G, Figure 3-figure supplement 2A).
259	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Evaluating accuracy of TAPIN-seq measurements	2	5	The sole exception, Tm4, has a fkh abundance (60 TPM) near the border between the inferred off and on states (Figure 3F).
260	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Evaluating accuracy of TAPIN-seq measurements	2	6	However, we did detect protein in Dm9, which had a near identical raw transcript abundance (61 TPM).
261	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Evaluating accuracy of TAPIN-seq measurements	2	7	Similarly evaluating Ets65A expression identified two mismatches out of 11 tested cells (Figure 3H, Figure 3-figure supplement 2B).
262	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Evaluating accuracy of TAPIN-seq measurements	2	8	Ets65a protein was not detected in Tm20 (70 TPM) and epithelial glia (161 TPM), while it was weakly detected in Dm3 (77 TPM).
263	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Evaluating accuracy of TAPIN-seq measurements	2	9	These results further support the accuracy of TAPIN-seq and our statistical model even for genes with a wide dynamic range.
264	Results; Measuring transcriptomes with INTACT- and TAPIN-seq; Evaluating accuracy of TAPIN-seq measurements	2	10	The agreement between our transcript on/off calls and protein expression encouraged us to use the discretized on/off calls for all further analyses; the unprocessed relative abundances in TPM are reserved for deeper analysis when needed.
265	Results; Examining the relation between cell types using transcriptomes	1	1	To study the relation between cell types, we built a dendrogram based on the expression states we inferred for the whole transcriptome and estimated the support for each branch point with bootstrap resampling (Figure 4A).
266	Results; Examining the relation between cell types using transcriptomes	1	2	The broad groupings were well supported and mostly intuitive: muscle were outgroups, followed by a mushroom body cell type (PAM_4), the glia, the photoreceptors, and the remaining neurons.
267	Results; Examining the relation between cell types using transcriptomes	1	3	Several fine groupings of anatomically closely related neurons were also well supported (e.g., Kenyon cells; C2, C3; Lawf1, Lawf2; T4, T5; LPLC1, LPLC2).
268	Results; Examining the relation between cell types using transcriptomes	1	4	However, mid-level branchings were not well supported, indicating the lack of a simple hierarchical relationship.
269	Results; Examining the relation between cell types using transcriptomes	1	5	Neurons were generally grouped by region: central complex, mushroom body, and optic lobe.
270	Results; Examining the relation between cell types using transcriptomes	1	6	One surprise was the grouping of Tm20 and Dm1, away from all other optic lobe cell types.
271	Results; Examining the relation between cell types using transcriptomes	1	7	Upon closer examination, the identity of genes expressed exclusively in these two lines (lz, Pdh, bw) suggest that this grouping is driven by shared pigment cell contamination in the GAL4-tagged patterns of these driver lines.
272	Results; Examining the relation between cell types using transcriptomes	1	8	Similarly, the unusual position of PAM_4 is likely due to some unidentified non-neuronal cells in the driver.
273	Results; Examining the relation between cell types using transcriptomes	1	9	These are examples of imperfections in the GAL4 driver lines.
274	Results; Examining the relation between cell types using transcriptomes	1	10	While they can lead to some false positives for the main target cell types, they can also provide additional information.
275	Results; Examining the relation between cell types using transcriptomes	1	11	For example, analyzing the overlap between Dm1 and Tm20 allowed us to infer marker genes expressed in the pigment cell population.
276	Results; Identifying genes that mark cell types and groups	1	1	We next identified genes that marked cell groups in the tree, using three criteria: genes that expressed in all the cells within a group, at most two cells outside this group, and with transcript abundance higher than all cells outside the group (For simplicity, we will hereon refer to cell type as just cell.
277	Results; Identifying genes that mark cell types and groups	1	2	This is not meant to exclude the possibility of heterogeneity within the individual cells of a profiled population.).
278	Results; Identifying genes that mark cell types and groups	1	3	We used these criteria to identify markers for photoreceptors (n = 108), glia (n = 60), and muscle (n = 76) (Figure 4B, Supplementary file 1D).
279	Results; Identifying genes that mark cell types and groups	1	4	These genes included many known as well as new markers.
280	Results; Identifying genes that mark cell types and groups	1	5	For example, genes enriched in photoreceptors include signaling components (Arr2, Galphaq) and transporters (trpl, Eaat2) with known physiological roles as well as uncharacterized orphan transporters (e.g., CG8468).
281	Results; Identifying genes that mark cell types and groups	1	6	We also identified 18 markers for pigment cells using the Tm20 and Dm1 profiles.
282	Results; Identifying genes that mark cell types and groups	1	7	In addition to the three types of lamina glia we profiled, several other glia types are present in both the lamina and the medulla.
283	Results; Identifying genes that mark cell types and groups	1	8	Genes expressed exclusively in the dissected samples (lamina, remainder of optic lobe) and not in the TAPIN libraries identified marker genes for optic lobe cells that we did not directly profile, such as medulla glia.
284	Results; Identifying genes that mark cell types and groups	1	9	Indeed, the genes identified in this way included several known markers for astrocytes (alrm, wun2, Obp44a) (Huang et al., 2015).
285	Results; Identifying genes that mark cell types and groups	2	1	We examined the breadth of expression of different functional groups of genes, as defined by FlyBase gene group curation.
286	Results; Identifying genes that mark cell types and groups	2	2	HOX-like homeobox TFs were among the most specifically expressed group, while groups of core cellular machinery (e.g., beta importins, mitochondrial complexes) were among the most broadly expressed groups (Figure 4C).
287	Results; Identifying genes that mark cell types and groups	2	3	Some groups included both broadly and very specifically expressed genes.
288	Results; Identifying genes that mark cell types and groups	2	4	For example, among cell adhesion molecules, we noted an interesting distribution for three gene groups proposed to be involved in protein-protein interactions that underlie synaptic connectivity (Özkan et al., 2013; Tan et al., 2015; Carrillo et al., 2015).
289	Results; Identifying genes that mark cell types and groups	2	5	While 11 DPR-interacting proteins (DIP) were among the most specifically expressed genes (expressed in a median of 6 cells), beat (median, 25.5 cells) and DPR (median, 51 cells) genes were more broadly expressed (Figure 4-figure supplement 1A-D).
290	Results; Identifying genes that mark cell types and groups	2	6	As physical interactions among these and other extracellular proteins have been systematically characterized (Özkan et al., 2013), we combined their expression and interaction patterns to estimate the number of potential interaction between cells in the lamina (Figure 4-figure supplement 1E), many of which are in actual contact (Figure 4-figure supplement 1F).
291	Results; Identifying genes that mark cell types and groups	2	7	Except for a clear paucity of transcripts encoding interacting protein pairs expressed by glia, these global expression-based patterns did not correlate well with connectivity in the lamina.
292	Results; Identifying genes that mark cell types and groups	2	8	However, we found that every pair of lamina cells expressed mRNAs for tens of interacting protein pairs, highlighting the broad potential for cell-cell interactions not only in the developing (Tan et al., 2015) but also adult optic lobe.
293	Results; Identifying genes that mark cell types and groups; Transcriptomes can distinguish closely related cell types and subtypes	1	1	To ask whether we could identify genes distinguishing closely related cell types, we examined T4 and T5.
294	Results; Identifying genes that mark cell types and groups; Transcriptomes can distinguish closely related cell types and subtypes	1	2	These cells had similar transcriptomes and were neighbors in the phylogenetic tree, but we found one transcription factor, TfAP-2, that was expressed nearly two orders of magnitude higher in T4 (390 TPM) than T5 (6 TPM) (Figure 4D).
295	Results; Identifying genes that mark cell types and groups; Transcriptomes can distinguish closely related cell types and subtypes	1	3	We confirmed this pattern at the protein level (Figure 4E,F).
296	Results; Identifying genes that mark cell types and groups; Transcriptomes can distinguish closely related cell types and subtypes	2	1	T4 and T5 cells can each be further divided into four subtypes that preferentially respond to motion in one of four cardinal directions and differ in anatomical details such as the lobula plate layer to which they project axons.
297	Results; Identifying genes that mark cell types and groups; Transcriptomes can distinguish closely related cell types and subtypes	2	2	While our split-GAL4 lines do not isolate single T4/T5 subtypes, the T5_d1 and T5_d2 drivers show differences in subtype expression (Figure 1-figure supplement 1B,B’,C,C’).
298	Results; Identifying genes that mark cell types and groups; Transcriptomes can distinguish closely related cell types and subtypes	2	3	Comparing the transcriptomes of these two drivers confirmed previously described markers (Con, bi, dac; Apitz and Salecker, 2018) that distinguish T4/T5 cells of lobula plate layers 1/2 and 3/4, and indicated additional genes, including a transcription factor (dysf) and cell adhesion molecules (klg, Dscam3) with selective expression in these subtypes (Figure 4G).
299	Results; Identifying genes that mark cell types and groups; Transcriptomes can distinguish closely related cell types and subtypes	2	4	As a further confirmation of this finding, we verified that a tagged klg protein showed layer-specific expression in the lobula-plate consistent with these T4/T5 subtypes (Figure 4H).
300	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	1	1	Single cell RNA-seq (scRNA-seq) was recently used to map the optic lobe (Konstantinides et al., 2018) and brain (Davie et al., 2018).
301	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	1	2	Despite its routine use, interpreting scRNA-seq measurements - clustering single cell transcriptomes and labeling these clusters as known cell types - remains challenging.
302	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	1	3	For example, the 52 single cell clusters found in the optic lobe (23 labeled as known cell types, including 7 types of glia; Konstantinides et al., 2018) and the 87 clusters found in the whole brain (41 labeled, also including seven glia; Davie et al., 2018) far under-estimate the expected diversity of cell types - over one hundred anatomically distinct neuronal cell types have been described in the optic lobe alone (Fischbach and Dittrich, 1989; Morante and Desplan, 2008; Otsuna and Ito, 2006; Nern et al., 2015; Wu et al., 2016).
303	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	1	4	Furthermore, comparing the number of single cells in each optic lobe cluster to the true abundance of each cell type (as established by neuroanatomical studies) reveals that the single cell map does not proportionally represent abundance (ranging from ~5 times fewer Dm8/Tm5c cells to ~7 times more Dm12 cells than expected in the optic lobe map; Figure 5A).
304	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	1	5	The whole brain map, measured using the more sensitive 10X scRNA-seq platform rather than Drop-seq used for the optic lobe map (Svensson et al., 2017), showed similar cell type abundances (Figure 5B).
305	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	1	6	Without detailed neuroanatomy to serve as ground-truth, this similarity could be interpreted as reproducibility across platforms.
306	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	1	7	Instead, our results suggest caution when interpreting cell type frequencies from scRNA-seq maps, as they can be skewed by experimental artifacts such as cell type-specific differences in RNA isolation yields, computational over-clustering, or inaccurate cell type labeling.
307	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	1	8	Given the known number of cell types and their frequencies, it is clear that interpreting single cell measurements is challenging.
308	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	2	1	Comparison with our data reveals additional challenges in mapping scRNA-seq clusters to known cell types.
309	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	2	2	To compare our data to the brain map, we used non-negative least squares regression to model each TAPIN-seq transcriptome as a linear weighted sum of single cell cluster transcriptomes, assuming that large regression coefficients reflect matching cell types (Davie et al., 2018; Cao et al., 2019).
310	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	2	3	We interpreted the results of this comparison against an ideal scenario where single cell clusters were perfectly resolved and accurately labeled, and assuming that the driver lines used for TAPIN-seq profiling had minimal expression outside of the main target cell type.
311	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	2	4	In this scenario, we would expect a unique cluster matching each of our TAPIN-seq profiles of cell type-specific driver lines, as well as many unmatched clusters, reflecting cell types that we did not profile.
312	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	2	5	However, we observed few one-to-one matching clusters for our TAPIN-seq profiles (e.g., T1, Tm1, Dm8, Dm9, Pm3), several one-to-many matches (e.g., photoreceptor cluster #53 matching our R1-6, R7, R8-Rh5, and R8-Rh6 profiles; also, L1-5 cluster #20, Lawf1/2 cluster #58, and T4/T5 cluster #24), clusters with no TAPIN-seq matches (e.g., clusters #7, 15, 23), as well as TAPIN-seq cell types without a matching cluster (e.g., Dm4, Dm11, Mi4, Tm2, Tm20, LPLC1) (Figure 5C).
313	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	2	6	The matches confirmed several clusters labeled as single cell types (e.g., Tm1, Mi1) or multiple cell types (e.g., photoreceptors, L1-5, Lawf1/2, T4/5, Kenyon cells) and also suggested possible labels for previously unlabeled clusters (e.g., Dm8 cluster #52, Dm9 cluster #74, pigment cell cluster #76) and alternative labels for previously labeled clusters (e.g., TmY5a TAPIN matches the TmY14 cluster #11; Lai TAPIN matches Dm8/Tm5c cluster #39).
314	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	2	7	We observed similar results when analyzing the optic lobe map, with few apparent single cell - TAPIN-seq matches (Figure 5-figure supplement 1).
315	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	2	8	Although this result could arise from major errors in our TAPIN-seq profiles, this possibility is unlikely given our earlier validation results and the concordance between our TAPIN-seq profiles and cell type-enriched genes identified from independent FACS-seq measurements (Figure 2-figure supplement 2).
316	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	3	1	As a separate comparison of the bulk and single cell profiles, we examined the bulk expression of genes marking each single cell cluster (Figure 5-figure supplement 2).
317	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	3	2	Confirming the regression results, this analysis also found few one-to-one matches in which single cell cluster markers were enriched in only a single TAPIN-seq profile.
318	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	3	3	Instead, most cluster markers were either enriched in multiple bulk cell types (over-clustering), or were not enriched in our data (cell types we did not profile by TAPIN-seq).
319	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	3	4	As before, many TAPIN-seq profiles were not enriched for cluster markers, reflecting cell types that were either missing or clustered with other cell types in the single cell map.
320	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	4	1	We further explored specific examples where the TAPIN-seq data offered new insight into the single cell maps by suggesting alternative labels or labeling unannotated clusters.
321	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	4	2	The single cell clusters labeled as TmY14 matched the TmY5a TAPIN profile (Figure 5C).
322	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	4	3	The cluster was originally labeled based on the expression of a single transcription factor, knot (kn), as determined using a kn-GAL4 reporter.
323	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	4	4	We also observed kn expression in our TmY5a measurements and further confirmed its expression in both TmY14 and TmY5a cells using the kn-GAL4 reporter line, suggesting that the cluster likely includes not only TmY14 cells, but also TmY5a and other kn-expressing cells (Figure 5-figure supplement 3).
324	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	4	5	Similarly, we found that the Dm2 cluster (optic lobe cluster #55), which was labeled based on a Dm2 FACS-seq profile, matched our Mi15 profile (Figure 5-figure supplement 2A).
325	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	4	6	This observation is concordant with previous reports that the line used to FACS sort Dm2 also expresses in Mi15 (Supplementary Figure 2 in Takemura et al., 2013, Supplementary file 1 Table S4 in Nern et al., 2015).
326	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	4	7	Finally, we found that the Dm8/Tm5c cluster (brain cluster #39) matches our Lai TAPIN-seq profile, while unlabeled clusters match our Dm8 and Dm9 TAPIN-seq profiles (Figure 5D).
327	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	4	8	Our measurements also suggest labels for other previously unannotated clusters, such as brain cluster #76 which likely reflects pigment cell, as demonstrated by enrichment of its marker genes in both Dm1 and Tm20 profiles - both measured with lines that also express in pigment cells (Figure 5-figure supplement 2B).
328	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	4	9	As expected, the genes marking this cluster include known pigment cell markers (e.g., Pdh, rdhB).
329	Results; Reference bulk transcriptomes help interpret single cell transcriptomes	4	10	Altogether, our results demonstrate that cell type-identified data, such as bulk transcriptomes, can help interpret single cell RNA-seq measurements.
330	Results; Profiles identify candidate neurotransmitter output for most neuron types	1	1	The proteins that synthesize and transport neurotransmitters are well known, enabling us to use their expression to predict neurotransmitter phenotype.
331	Results; Profiles identify candidate neurotransmitter output for most neuron types	1	2	We used histamine decarboxylase (Hdc), glutamate decarboxylase (Gad1), the vesicular acetylcholine transporter (VAChT), and the vesicular glutamate transporter (VGlut) to identify potential histaminergic, GABAergic, cholinergic, and glutamatergic cell types, respectively (Figure 6A).
332	Results; Profiles identify candidate neurotransmitter output for most neuron types	1	3	Our model unambiguously inferred expression states for these genes and indicated a single transmitter (from this group) for nearly all neurons we profiled.
333	Results; Profiles identify candidate neurotransmitter output for most neuron types	1	4	A second cholinergic marker, choline acetyltransferase (ChaT), matched VAChT expression almost perfectly (the two genes also share an exon).
334	Results; Profiles identify candidate neurotransmitter output for most neuron types	1	5	The sole exception, apparent expression of ChAT but not VAChT in R7 photoreceptors, likely results from a subset of dorsal rim R8 cells labeled by the R7 driver line (further discussed below, also see Supplementary file 1A).
335	Results; Profiles identify candidate neurotransmitter output for most neuron types	2	1	Besides these four neurotransmitters that we identified by one or two marker genes, we also identified candidate dopaminergic neurons based on the combined expression of tyrosine hydroxylase (ple), dopa decarboxylase (ddc), vesicular monoamine transporter (Vmat) and dopamine transporter (DAT).
336	Results; Profiles identify candidate neurotransmitter output for most neuron types	2	2	While DAT, ple, and ddc were also expressed individually in several cell types that did not express Vmat, only known dopaminergic cell types and one medulla neuron (Mi15) expressed this combination (Figure 6A).
337	Results; Profiles identify candidate neurotransmitter output for most neuron types	3	1	One neuronal cell type, T1, expressed none of the neurotransmitter markers VGlut, VAChT, Vmat, and Gad1 (Figure 6A).
338	Results; Profiles identify candidate neurotransmitter output for most neuron types	3	2	Although T1 does express most pan-neuronal genes, it does not express bruchpilot (brp), a key component of presynaptic active zones.
339	Results; Profiles identify candidate neurotransmitter output for most neuron types	3	3	Consistent with this result, EM reconstruction has identified very few T1 presynaptic specializations (Takemura et al., 2008).
340	Results; Profiles identify candidate neurotransmitter output for most neuron types	4	1	Transmitters for nearly half of our cell types have been previously proposed and generally agree with our results.
341	Results; Profiles identify candidate neurotransmitter output for most neuron types	4	2	For example, VAChT/ChAT expression in Kenyon cells supports recent reports showing they are cholinergic (Barnstedt et al., 2016; Crocker et al., 2016).
342	Results; Profiles identify candidate neurotransmitter output for most neuron types	4	3	Fluorescence in situ hybridization and immunolabeling guided by our measurements confirmed the expression of ChAT, Gad1, and VGlut in Mi1, Mi4, and Mi9, respectively (Long et al., 2017; Takemura et al., 2017).
343	Results; Profiles identify candidate neurotransmitter output for most neuron types	4	4	However, we see considerable differences between our assignments and some previous work that used reporter transgenes (Raghu and Borst, 2011; Varija Raghu et al., 2011; Raghu et al., 2013), which we generally attribute to unfaithful transgene expression patterns.
344	Results; Profiles identify candidate neurotransmitter output for most neuron types	4	5	We believe our assignments to be more reliable, however they are not without problems.
345	Results; Profiles identify candidate neurotransmitter output for most neuron types	4	6	For example, one assignment inferred by our model that seems unlikely and is not supported by other available data is the presence of Gad1 in Mi9, which was not detected in the FISH or antibody experiments mentioned above.
346	Results; Profiles identify candidate neurotransmitter output for most neuron types	4	7	Given the presence of some contaminating Mi4 cells in at least one Mi9 driver and the lower Gad1 abundance (mean 276 TPM in Mi9; 2165 TPM in Mi4; 1870 mean TPM in predicted GABAergic cells), we attribute the Mi9 Gad1 signal to contaminating contributions from other GABAergic cells such as Mi4.
347	Results; Profiles identify candidate neurotransmitter output for most neuron types; Transcriptional regulation of neurotransmitter output	1	1	We next tried to identify transcriptional regulators of neurotransmitter output, by searching for TF genes expressed in strong correlation with transmitter phenotype.
348	Results; Profiles identify candidate neurotransmitter output for most neuron types; Transcriptional regulation of neurotransmitter output	1	2	However, we only found such TFs for histaminergic output (Figure 6-figure supplement 1A), which in our dataset is only represented by photoreceptor neurons.
