	section	paragraph	sentence	text
162	Results; LUL130 neurons trigger leg lifting	2	6	[35], [36]).
163	Results; LUL130 neurons trigger leg lifting	2	7	These data suggest that the LUL130 neurons initiate swing phase, which then follows the normal pattern of both inter-joint and interleg coordination.
164	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	1	1	Finally, we sought to test the functional hypotheses we derived from the activation experiments: that LBL40 and LUL130 act at distinct timepoints during the backward stepping cycle, with LBL40 providing the hindleg power stroke during stance phase and LUL130 neurons subsequently initiating swing phase.
165	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	1	2	We tested these hypotheses by silencing either the LBL40 or LUL130 cells in tethered flies induced to walk backwards by MDN activation, and tracking the resulting hindleg joint movements.
166	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	1	3	Such experiments required an optogenetic silencer and an activator that could be independently controlled with minimal crosstalk.
167	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	1	4	We found that we could best achieve this by stimulating CsChrimson with 660 nm red light and the neuronal silencer GtACR2 [37] with 470 nm blue light.
168	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	1	5	With these tools, we established a protocol using tethered and decapitated flies in which CsChrimson was expressed in the MDNs and GtACR2 in either the LBL40 or LUL130 neurons.
169	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	1	6	Positive control flies expressed GtACR2 in the MDNs; negative controls used an “empty” split-GAL4 driver that resulted in no GtACR2 expression.
170	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	1	7	Each fly was subject to a series of control and experimental trials (Fig 7a).
171	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	1	8	Control trials consisted solely of a 25-s red-light stimulus to activate the MDNs.
172	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	1	9	Experimental trials additionally included a 10-s blue-light stimulus to silence the LBL40 or LUL130 neurons, applied 10-s after the onset of the red-light stimulus.
173	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	2	1	In positive control flies, MDN-induced backward walking was fully suppressed by optogenetic silencing of the MDNs themselves (Fig 7b).
174	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	2	2	Conversely, negative control flies were unaffected by the blue-light stimulus in experimental trials (Fig 7c).
175	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	2	3	When LBL40 neurons were silenced, the power stroke appeared to be weakened, as suggested by the reduced speed and amplitude of tibia flexion, and hence a slight delay in the initiation of swing (Fig 7c and Supplementary Movie 6).
176	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	2	4	In contrast, when LUL130 neurons were silenced, the power stroke was unaffected, as judged by the initial speed of tibia flexion.
177	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	2	5	However, in these LUL130-silenced flies, the leg appeared to be stuck in stance phase, with the tibia flexing to a much greater extent before swing was eventually initiated (Fig 7c and Supplementary Movie 10).
178	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	3	1	We quantified these effects by measuring the femur-tibia joint angle during each step in the 10-s blue-light stimulus period of experimental trials and the corresponding periods of control trials for the same fly (Fig 7d).
179	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	3	2	We aligned these curves by time-point of their maxima, which typically occurred in the middle of the short swing phase, 20-30 ms before the start of stance phase.
180	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	3	3	From these curves we then determined, for each fly, the average initial speed and maximum extent of tibia flexion during stance phase, and the frequency of stepping, across all experimental and control trials (Fig 7e-g).
181	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	3	4	This analysis confirmed our initial impression that LBL40-silenced flies, but not LUL130-silenced flies, had a reduced speed of tibia flexion during the blue-light stimulus (Fig 7e).
182	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	3	5	In LBL40-silenced flies, the femur-tibia joint was less flexed than in negative control flies; in LUL130-silenced flies it was more flexed (Fig 7f).
183	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	3	6	Both LBL40- and LUL130-silenced flies took fewer steps (Fig 7g), presumably, however, for different reasons.
184	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	3	7	In LBL40-silenced flies, the late transition to swing phase is explained by a slower stroke (Fig 7e), not a greater degree of flexion (Fig 7f).
185	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	3	8	In LUL130-silenced flies, the late initiation of swing correlated with a greater flexion (Fig 7f), not a slower stroke (Fig 7e).
186	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	3	9	Similar results were obtained when we compared the blue-light stimulus period of experimental trials to the pre- or post-blue-light stimulus periods of the same trials, rather than to control trials (Supplementary Fig 7a, b).
187	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	3	10	We also found that the increase in hindleg stepping that results from tarsal amputation (Fig 1i, j) is similarly suppressed by LUL130 silencing, suggesting that these oscillations, like normal steps, are centrally driven (Supplementary Fig 7c).
188	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	4	1	These data thus confirm our hypotheses from the activation experiments.
189	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	4	2	LBL40 and LUL130 neurons mediate two distinct aspects of MDN-induced backward walking.
190	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	4	3	LBL40 neurons function in tibia flexion, providing the power stroke during stance phase.
191	Results; LBL40 and LUL130 function in the stance and swing phases of backward walking	4	4	LUL130 neurons facilitate leg lifting at the end of stance phase to initiate swing and complete the stepping cycle.
192	Discussion	1	1	Backward walking triggered by the MDNs is an excellent model for exploring how descending command-like neurons produce abrupt but coordinated changes in motor circuit output.
193	Discussion	1	2	The data presented here indicate that MDN acts primarily on the T3 motor circuits, such that the hindlegs become the major driving force in backward walking.
194	Discussion	1	3	The T1 and T2 motor circuits also receive MDN input, but the backward stepping of the fore- and midlegs is primarily dependent upon proprioceptive signals generated as the hindlegs propel the body backwards.
195	Discussion	1	4	Through a combination of trans-synaptic tracing and functional imaging, we identified over 30 neuronal cell types targeted by MDN-the majority of them in T3.
196	Discussion	1	5	Amongst these are the LBL40 and LUL130 neurons, which act at separate stages in the hindleg stepping cycle.
197	Discussion	1	6	LBL40, a premotor neuron for tibia flexion, mediates the power stroke in stance phase.
198	Discussion	1	7	LUL130, an interneuron that triggers leg lifting, is responsible for the initiation of swing.
199	Discussion	1	8	Together, these data suggest that the MDNs do not act solely, if at all, through a high-level bistable switch that controls the stepping direction [38], [39], but rather individually modulate each of the diverse motor outputs needed for coordinated backward walking.
200	Discussion	2	1	Tibia flexion and femur elevation are the most prominent hindleg joint movements during the stance phase of backward walking-the two movements largely occurring in synchrony to fold up the leg, thereby pulling the body backwards.
201	Discussion	2	2	The LBL40 neurons, which are specific to T3, flex the hindleg tibia by activating LUM9, one of the tibia flexor motor neurons.
202	Discussion	2	3	Femur elevation may be mediated through other MDN-effector neurons, possibly included amongst the MF and MT cell types we have not yet examined in detail.
203	Discussion	2	4	There may also be some mechanical coupling between the two joints, as we often observed femur elevation (flexion of the coxa-trochanter joint) when tibia flexion was induced by activating either LBL40 or LUM9.
204	Discussion	2	5	Such mechanical coupling between tibia flexion and femur elevation has been observed in the stick insect [40].
205	Discussion	2	6	Femur elevation was, however, generally weaker and less reliable than tibia flexion in the LBL40 activation experiments, suggesting that it is not the primary function of these neurons.
206	Discussion	3	1	LUM9 is one of a large group of motor neurons that innervate the tibia flexor muscles.
207	Discussion	3	2	It most closely resembles the “slow” tibia flexor motor neurons, which have the lowest activation threshold and highest spiking rate but generate the weakest force [33].
208	Discussion	3	3	It is possible that LBL40 also activates other tibia flexor motor neurons, but the ex vivo nature of our preparation or the limited sensitivity of our imaging method hampered our ability to detect these responses.
209	Discussion	3	4	Indeed, silencing of LBL40 suppressed MDN-induced backward walking, whereas silencing of LUM9 did not.
210	Discussion	3	5	This suggests that at least some other tibia flexor motor neurons may also be involved in backward walking.
211	Discussion	4	1	In behavioral assays, the fly typically backs up for several steps when it encounters an obstacle, despite receiving only a transient mechanosensory stimulus.
212	Discussion	4	2	However, upon artificial activation of MDNs, the fly walks backwards only so long as the stimulus persists [11], [12].
213	Discussion	4	3	These results suggest that circuits in the brain convert an acute mechanosensory stimulus into tonic activation of MDNs.
214	Discussion	4	4	This conclusion is supported by in vivo functional imaging experiments, which showed a sustained calcium response in the MDNs during bouts of backward walking [41].
215	Discussion	4	5	The LBL40 and LUM9 neurons, in contrast, are presumably only phasically active, becoming silent when the leg pauses or is re-extended.
216	Discussion	4	6	The timing of LBL40 and LUM9 activation must therefore be determined by other inputs, most likely including proprioceptive signals from the same as well as other legs [42-44].
217	Discussion	4	7	One such input may be phasic inhibition from proprioceptive neurons that are activated when the tibia nears full flexion [45].
218	Discussion	5	1	To complete the stepping cycle, the retracted leg must initiate swing and return to its extended position.
219	Discussion	5	2	Several factors act together to initiate swing, including the position of the leg, the unloading of the leg, and the loading of other legs [42], [43], [46-48].
220	Discussion	5	3	Some or all of these factors might lead to activation of the LUL130 neurons, which trigger leg lifting and initiate swing phase.
221	Discussion	5	4	It is interesting to note that the LUL130 neurons are present in all three segments but are most strongly activated by MDN in T3.
222	Discussion	5	5	Perhaps, during backward walking, the relative weighting or timing of the factors that initiate swing are most dramatically altered for the hindleg, and MDN effects these changes.
223	Discussion	5	6	For example, when walking forwards, the hindleg initiates swing from an extended position; when walking backwards, swing is initiated from the folded position.
224	Discussion	5	7	Further insight into the circuit mechanisms that initiate swing should come from mapping proprioceptive and other inputs to LUL130 neurons, and determining how MDN activity shapes LUL130’s responses to these inputs.
225	Discussion	5	8	Such circuit mapping may also help elucidate the role of LUL130 in interleg coordination.
226	Discussion	5	9	The recent release [49] of an electron-microscope volume of the VNC should greatly facilitate these circuit reconstruction efforts.
227	Discussion	6	1	We propose that, as for LBL40, it is primarily the intra- and interleg sensory feedback signals that ensure the phasic activation of LUL130 neurons despite tonic input from MDNs.
228	Discussion	6	2	But it is also possible that inhibitory pathways entirely within the central motor circuits also contribute to the alternating phasic activation of LBL40 and LUL130.
229	Discussion	6	3	These central mechanisms might include reciprocal feedforward inhibition.
230	Discussion	6	4	Feedforward inhibition from LUL130 to LBL40 could relax the tibia flexor during the return stroke, while inhibition from LBL40 to LUL130 may help keep leg grounded throughout its power stroke.
231	Discussion	6	5	In this scenario, LBL40 and LUL130 may be integral components of a central pattern generator for stepping, the neuronal basis of which has been elusive in insects.
232	Discussion	7	1	Explanations of how descending inputs from the brain control motor circuits have focused on two alternative modes of action: population coding versus command neurons [50], [51].
233	Discussion	7	2	The population model emphasizes the fact that a large number of descending neurons are often simultaneously active during a motor task [52], and that each individual type of descending neuron may have a low-level, highly localized effect on a small number of muscles [53].
234	Discussion	7	3	In this model, coordinated changes in motor output reflect the collective action of many different descending neurons, and only certain patterns of activity in these descending neurons-a population code-are capable of eliciting a behaviorally meaningful motor output.
235	Discussion	7	4	The command neuron model, in contrast, notes the profound and coordinated motor responses that can sometimes result from the activation of just a single class of descending neuron [54].
236	Discussion	7	5	Because the motor responses elicited by a single command-type neuron can involve the coordinated activation of many different muscles, command-type descending neurons are generally thought to implement a relatively high-level control of motor circuits.
237	Discussion	8	1	Computational models of backward walking in insects have posited the existence of bistable control switch for leg motor circuits, the setting of which determines whether motor rhythms are generated in a pattern that produces forward or backward walking [38], [39].
238	Discussion	8	2	Because this switch coordinately effects multiple motor outputs, it represents a high-level control embedded within the leg motor circuits.
239	Discussion	8	3	If such high-level directional switches exist in the Drosophila leg neuropils, then MDN, as a command-type descending neuron, could act by flipping these switches into the “backward” mode.
240	Discussion	8	4	Our data suggest, however, that this is not the case.
241	Discussion	8	5	We found that, of the two MDN-output neurons we examined in detail, each controls a discrete element of backward walking: hindleg tibia flexion during stance (LBL40) and leg lifting to initiate swing (LUL130).
242	Discussion	8	6	Many MDN-output neurons remain to be characterized, and it is possible that some of these may yet emerge as components of a high-level circuit switch coordinately effecting multiple motor features.
243	Discussion	8	7	Our data suggest, however, that at least some of MDN’s control is exerted at a lower level, close to motor output, and in a highly localized manner.
244	Discussion	8	8	The neuronal networks that control walking evidently operate in at least two stable states-one producing forward walking, the other backward walking.
245	Discussion	8	9	We propose that MDN may act through a distributed set of outputs, rather than a central control switch, to flip network dynamics into the backward state.
246	Discussion	8	10	In this model, MDN functions as a command-type neuron not because it acts at a higher level in motor control, but because the many discrete low-level changes it effects alter motor circuit dynamics so as to produce a clear and coordinated transition to backward walking.
247	Discussion	9	1	In light of these findings, we suggest that, in both the command-type and population coding scenarios, descending neurons can act in a highly localized, modulatory fashion, exerting their influence at the level of single muscles or muscle groups.
248	Discussion	9	2	In this view, it is not difficult to envision how evolution could shift the descending control of motor circuits up or down the continuum from a single-unit command-type control to a more combinatorial population-based control.
249	Discussion	9	3	Duplication of descending neurons and diversification of their outputs would result in a shift towards a more distributed control system, which might be favored under conditions in which flexibility or precision are advantageous.
250	Discussion	9	4	Conversely, a single descending neuron that initially has a highly specific and localized impact may become more potent over the course of evolution as it acquires new connections.
251	Discussion	9	5	An evolutionary shift in this direction might be favored if efficiency and reliability are more important than flexibility and precision.
252	Discussion	10	1	In conclusion, we propose that there is no fundamental mechanistic distinction between a command type of control and a population type of control.
253	Discussion	10	2	The former does not necessarily impinge upon motor circuits at a higher level than the latter.
254	Discussion	10	3	Rather, we suggest that these two opposing models are merely extremes on a continuum, and that both can be implemented through the distributed, low-level modulation of motor circuits.
255	Discussion	10	4	Where any single class of descending neuron falls on this spectrum depends, proximally, on the extent to which the many local modulations sum to produce a coordinated and behaviorally-relevant motor response, and ultimately, on the evolutionary trade-off between flexibility and efficiency.
256	Methods; Fly stocks	1	1	See Supplementary Table 1 for genotypes of Drosophila used in this study, and Supplementary Table 2 for full genotypes of flies used for experiments presented in each Figure.
257	Methods; Fly stocks	1	2	All flies were raised on standard semi-defined media at 25 °C, 50% relative humidity and 12--12 h light cycle except for flies used in the trans-Tango dataset, which were raised at 18 °C.
258	Methods; Fly stocks	1	3	All flies for behavioral experiments or functional imaging were sexed within 2 days after eclosion and aged on fresh food supplemented with all-trans retinal (0.2 mM) and kept in the dark (food tube wrapped with foil).
259	Methods; Fly stocks	1	4	All flies for immunohistochemistry were sexed within 2 days after eclosion and aged on fresh food.
260	Methods; Fly stocks	1	5	Both males and females were used in Fly Bowl experiments, CsChrimson activation experiments using tethered flies, and immunohistochemistry.
261	Methods; Fly stocks	1	6	For calcium imaging, MDN amputation and GtACR2 neuronal epistasis experiments, only females were used.
262	Methods; Fly stocks	1	7	For all behavioral experiments and immunostainings except for trans-Tango, 3-8-day-old adult flies were used.
263	Methods; Fly stocks	1	8	For calcium imaging, 3-20-day-old adult flies were used.
264	Methods; Fly stocks	1	9	For trans-Tango experiments, 15-40 day-old flies (raised at 18 °C) were used.
265	Methods; Behavioral assays	1	1	Neuronal epistasis experiments in Fig 4b and Supplementary Fig 3b were conducted as in ref.  [13] using the Fly Bowl setup [27].
266	Methods; Behavioral assays	1	2	Briefly, video recordings were performed under backlit infrared LEDs at 30 fps with a resolution of 1024 × 1024 pixels.
267	Methods; Behavioral assays	1	3	A group of ~25 flies were loaded into the bowl-shaped arena and allowed to walk for 60 s before the first optogenetic simulation.
268	Methods; Behavioral assays	1	4	The first 45 s of this period were used to compute the spontaneous forward walking speed in Supplementary Fig 3b.
269	Methods; Behavioral assays	1	5	A red-light source at 627 nm wavelength illuminated the entire arena uniformly to activate CsChrimson.
270	Methods; Behavioral assays	1	6	Each red-light stimulus was 5 s in duration and in 60-s intervals (onset to onset).
271	Methods; Behavioral assays	1	7	In total nine episodes of red-light stimuli were applied in one experiment with three consecutive episodes for each of 3 intensity levels from low to high: 0.158, 0.288, and 0.456 mW/mm^2.
272	Methods; Behavioral assays	2	1	Flies were anaesthetized using a cold block set to 0-1 °C and placed in a fly-shaped groove.
273	Methods; Behavioral assays	2	2	A drop of adhesive “Not-A-Glue” (Bondic, Canada) was applied to the notum of the fly using a thin metal wire.
274	Methods; Behavioral assays	2	3	A bent metal pin fixed on one end of a rod was lowered by a manual manipulator to gently touch the adhesive.
275	Methods; Behavioral assays	2	4	Then the adhesive was cured by LED light (provided with the adhesive).
276	Methods; Behavioral assays	2	5	When decapitated flies were used, we cut off fly’s head with fine scissors (Fine Science Tools, CA) before gluing.
277	Methods; Behavioral assays	2	6	The tethering process normally takes less than 3 min.
278	Methods; Behavioral assays	2	7	The tethered flies were then given a styrofoam ball (~5 mm diameter) to hold before experiments to keep them from struggling.
279	Methods; Behavioral assays	2	8	The rod with fly tethered is then attached on a manual manipulator in the ball setup.
280	Methods; Behavioral assays	2	9	The compressed air supporting the ball was carefully adjusted to the minimal level that can spin the polypropylene ball (PP ball, 6 mm in diameter, Spherotech GmbH, Germany) without the fly stepping on it.
281	Methods; Behavioral assays	2	10	The fly was then moved carefully to the top of the PP ball supported by a custom-built ball holder (Electronics workshop, Zoological Institute, University of Cologne).
282	Methods; Behavioral assays	2	11	A top camera was used to monitor the fly’s position on ball so that the fly can be properly centred.
283	Methods; Behavioral assays	2	12	From the side view, we used the minimal projected area of the wings as a sign to adjust the roll of the fly.
284	Methods; Behavioral assays	2	13	A custom-built infrared-LED ring (wavelength: 880 nm, Electronics workshop, Zoological Institute, University of Cologne) was positioned around the camera lens for illumination.
285	Methods; Behavioral assays	2	14	A few initial videos were acquired at 200 fps with a resolution of 464 × 464 pixels from a CameraLink camera VC-2MC-M340 (Vieworks, Korea) equipped with a telecentric lens TEC-M55 (Computar, USA).
286	Methods; Behavioral assays	2	15	For majority of the experiments, a USB3 camera GS3-U3-23S6M-C (FLIR, Canada) equipped with a 75 mm zoom lens with extension tube (to further increase the zoom so that the field of view on the 1/1.2 inch CMOS chip is ~12 mm in width) and an infrared filter was controlled by Spinnaker software (FLIR, Canada) to acquire videos from the side view of fly.
287	Methods; Behavioral assays	2	16	For the FLIR camera, videos were initially acquired at 200 fps at a resolution of 960 × 800 and then cropped and downsized to 464 × 464 to match the videos taken from the Vieworks camera.
288	Methods; Behavioral assays	2	17	Data from both Vieworks and FLIR cameras were analyzed by the same DeepLabCut model.
289	Methods; Behavioral assays	2	18	Only for SS50975 activation experiments, two Basler acA1920-155um cameras (Basler AG, Germany) equipped with Infinistix 1 × 94 mm lens (with a 5.8 mm aperture retainer ring and an infrared filter; Infinity Photo-optical Company, CO) were used under control of Pylon software (Basler AG, Germany) to take videos simultaneously from both sides of the body.
290	Methods; Behavioral assays	2	19	In those experiments, frame rate was 200 fps and frame size was 960 × 480.
291	Methods; Behavioral assays	2	20	Movies from Basler cameras were manually scored.
292	Methods; Behavioral assays	2	21	An Arduino UNO (Arduino.cc) was used to synchronize cameras and optogenetic stimuli.
293	Methods; Behavioral assays	2	22	A custom built 660 nm diode laser with fibre coupling (Electronics workshop, Zoological Institute, University of Cologne) was used to deliver the red-light stimulus for CsChrimson.
294	Methods; Behavioral assays	2	23	A fiber coupled 470 nm LED (M470F1, Thorlabs, NJ) controlled by a custom LED driver (QBI Workshop, Australia) was used to deliver the blue-light stimulus for GtACR2.
295	Methods; Behavioral assays	2	24	Multimode optical fibers (Ø200 µm, 0.39 NA for red light; Ø200 µm, 0.50 NA for blue light; Thorlabs, NJ) were used to deliver light to the flies (both with SMA coupling to source and clean-cut bare end pointing to sample).
296	Methods; Behavioral assays	2	25	The red-light intensity used for 50-ms (Fig 5f, g and Supplementary Movie 6), 5-s (Fig 1, Fig 5c-e, Fig 6d, e, g, h, Supplementary Fig 5, Supplementary Fig 6c, d, and Supplementary Movies 1, 2, 9) and 25-s pulses (Fig 7, Supplementary Fig 7, and Supplementary Movies 10, 11) was ~0.73 mW/mm^2 and the intensity for 5-ms pulses (Fig 6c, Fig 6f and Supplementary Movie 8) was ~3.8 mW/mm^2.
297	Methods; Behavioral assays	2	26	The blue light intensity (Fig 7, Supplementary Fig 7, and Supplementary Movies 10, 11) was ~0.11 mW/mm^2.
298	Methods; Behavioral assays	2	27	For MDN > CsChrimson activation experiments, we first allowed the flies to walk freely in order to capture spontaneous forward walking episodes and then triggered backward walking using a 5-s constant red-light stimulus.
299	Methods; Behavioral assays	2	28	For tarsal amputation experiments, we first recorded from intact flies and then cut off the tarsal tip at the middle of the tarsus on cold block with a pair of fine scissors before recording again from the same flies with identical protocol.
300	Methods; Behavioral assays	2	29	For SS > GtACR2 neuronal epistasis experiments, we first tested if a decapitated fly could walk backwards steadily during the 25-s red-light stimulus.
301	Methods; Behavioral assays	2	30	Only flies that showed stable baseline backward walking throughout the 25-s window were further tested.
302	Methods; Behavioral assays	2	31	We performed exactly the same number of control trials and experimental trials in an alternating sequence on each fly.
303	Methods; Immunohistochemistry	1	1	Immunohistochemistry was performed on the central nervous system (CNS) dissected from adult flies, following protocols in https://www.janelia.org/project-team/flylight/protocols.
304	Methods; Immunohistochemistry	1	2	Samples for MCFO, mVenus and GFP staining and tdTomato/TNT double staining were DPX mounted.
305	Methods; Immunohistochemistry	1	3	Samples for trans-Tango and GRASP experiments were mounted in Vectashield (Vector Laboratories, CA).
306	Methods; Immunohistochemistry	1	4	Confocal stacks were obtained at 1 µm intervals using an LSM 710 microscope (Carl Zeiss AG, Germany) with a ×20 objective, or a ×40 objective for MCFOs.
307	Methods; Immunohistochemistry	2	1	For trans-Tango experiments, the flies were aged at 18 °C for 15-40 days before dissection.
308	Methods; Immunohistochemistry	2	2	We found in pilot experiments that MDN-1 > trans-Tango flies showed only sparse or no labeling of postsynaptic cells, but a UAS-CsChrimson-mVenus transgene enhanced the trans-Tango signal dramatically even in the absence of a red-light stimulus or retinal food.
309	Methods; Immunohistochemistry	2	3	For stochastic trans-Tango, two genotypes with different hs-FLP transgenes were used (see Supplementary Table 2 for full genotypes), and the data pooled.
310	Methods; Immunohistochemistry	2	4	Flies were heat-shocked at 37 °C for 1-3 sessions each lasting 2 h at various stages from first-instar larvae to mid-pupae.
311	Methods; Immunohistochemistry	2	5	We diversified the heat-shock protocol in order to get sparse labeling as well as high coverage of postsynaptic cells.
312	Methods; Immunohistochemistry	2	6	When multiple heat shocks were performed, they were spaced by at least 1 day.
313	Methods; Immunohistochemistry	2	7	More than a thousand samples were dissected and stained, of which 541 samples with sparse to medium expression were registered against a VNC template (JRC2017, ref.  [19]) and further analyzed.
314	Methods; Immunohistochemistry	2	8	The antibodies and concentrations used in those experiments were as follows: primary rabbit anti-GFP (Merck/Millipore AB-3080P, 1:1000), primary rat anti-HA (Roche 11867423001, 1:100), primary mouse anti-Bruchpilot (Developmental Studies Hybridoma Bank nc82, 1:20), secondary Alexa Fluor 488 goat anti-rabbit (Thermo Fisher Scientific A-11034, 1:500), secondary Alexa Fluor 555 goat anti-rat (Thermo Fisher Scientific A-21434, 1:800), and secondary Alexa Fluor 647 goat anti-mouse (Thermo Fisher Scientific A-21236, 1:500).
315	Methods; Immunohistochemistry	3	1	For mVenus and GFP staining, the antibodies used were as follows: primary rabbit anti-GFP (Thermo Fisher Scientific A-11122, 1:1000), primary mouse anti-Bruchpilot (1:30), secondary Alexa Fluor 488 goat anti-rabbit (1:800) and secondary Alexa Fluor 568 goat anti-mouse (Thermo Fisher Scientific A-11031, 1:400).
316	Methods; Immunohistochemistry	3	2	For MCFO, the majority of experiments were hybrid immunohistochemistry/chemical tag stainings, following the protocol listed in the abovementioned website (see also ref.
317	Methods; Immunohistochemistry	3	3	[55]).
318	Methods; Immunohistochemistry	3	4	The antibodies and dyes used were Cy2 SNAP-tag ligand (Luke Lavis, JRC, 10 μL/mL for final concentration of 2 μM), primary rat anti-FLAG Tag (Novus Biologicals NBP1-06712, 1:200), primary rabbit anti-HA Tag (Cell Signal Technologies 3724 S, 1:300), secondary ATTO647N goat anti-rat (Rockland 612-156-120, 1:300), secondary AF594 donkey anti-rabbit (Jackson ImmunoResearch 711-585-152, 1:500), and DL550 mouse anti-V5 (AbD Serotec MCA1360D550GA, 1:500).
319	Methods; Immunohistochemistry	3	5	A few experiments were immunohistochemistry only and only differed from the hybrid protocol in that mouse anti-Bruchpilot (1:30) and Cy2 Goat anti-mouse (Jackson ImmunoResearch 711-585-152, 1:600) were used instead of the Cy2 SNAP-tag ligand.
320	Methods; Immunohistochemistry	3	6	For tdTomato and TNT double labeling, the antibodies used were as follows: primary rabbit anti-TNT (Statens Serum Institute 65873, 1:3000), primary rat anti-RFP (Chromotek 5f8-20, 1:500), primary mouse anti-Bruchpilot (1:30), secondary Alexa Fluor 488 goat anti-rabbit (Thermo Fisher Scientific A-11034, 1:800), secondary Cy3 goat anti-rat (Jackson ImmunoResearch 112-165-167, 1:1000), and secondary Cy5 goat anti-mouse (Jackson ImmunoResearch 115-175-166, 1:1000).
321	Methods; Immunohistochemistry	3	7	For GRASP experiments, we used polyclonal antibody rabbit anti-GFP (AB-3080P, 1:1000) followed by secondary Alexa Fluor 647 goat anti-rabbit (Thermo Fisher Scientific A-21245, 1:500) to label GFP1-10 and imaged the live fluorescence for reconstituted GFP and tdTomato, which was co-expressed with GFP11.
322	Methods; Immunohistochemistry	3	8	For leg muscle innervation in Supplementary Fig 6a, the flies were fixed in 4% paraformaldehyde overnight at 4 °C.
323	Methods; Immunohistochemistry	3	9	After five times of 15-min washing in 0.3% PBST, we removed the legs with forceps and mounted them in Vectashield.
324	Methods; Immunohistochemistry	3	10	We then imaged live fluorescence of mVenus and RFP for nerves and muscles respectively.
325	Methods; Calcium imaging	1	1	All calcium imaging experiments were performed on ex vivo preparations of the fly CNS.
326	Methods; Calcium imaging	1	2	The entire CNS of female flies were dissected in extracellular solution comprising (in millimoles): 103 NaCl, 3 KCl, 5 N-Tris(hydroxymethyl)methyl-2-aminoethanesulfonic acid (TES), 8 trehalose, 10 glucose, 26 NaHCO3, 1 NaH2PO4, 2 CaCl2, and 4 MgCl2 (pH near 7.3 when bubbled with 95% (vol/vol) O_2 and 5% (vol/vol) CO_2 (carbogen)).
327	Methods; Calcium imaging	1	3	The extracellular solution was bubbled with carbogen and prechilled on ice before dissection.
328	Methods; Calcium imaging	1	4	After dissection, the tissues were quickly transferred to a custom chamber filled with fresh extracellular solution and stuck to a fresh glass coverslip placed at the bottom of the chamber.
329	Methods; Calcium imaging	1	5	The chamber was then placed on the stage under microscope and constantly perfused with fresh extracellular solution bubbled with carbogen throughout the experiments.
330	Methods; Calcium imaging	1	6	The room temperature was controlled at 23 °C.
331	Methods; Calcium imaging	2	1	Two-photon imaging was performed on a Thorlabs Bergamo II microscope equipped with a Galvo-Resonant scanner (Thorlabs, NJ).
332	Methods; Calcium imaging	2	2	A piezo objective focus module with 400 µm travel distance (Physik Instrumente GmbH & Co.
333	Methods; Calcium imaging	2	3	KG, Germany) was used to control an Olympus XLUMPLFLN ×20 water immersion objective (Olympus, Japan).
334	Methods; Calcium imaging	2	4	A Mai Tai DeepSee Ti:Sapphire laser (Spectra-Physics, CA) was tuned to 920 nm for two-photon stimulation.
335	Methods; Calcium imaging	2	5	A Pockels Cell (Conoptics Inc., CT) was used to control the laser intensity and ramp it while scanning deeper into the tissue.
336	Methods; Calcium imaging	2	6	A 617 nm LED source (M617F1, Thorlabs, NJ) controlled by a LED driver (DC4104, Thorlabs, NJ) was coupled to the two-photon light path to deliver the optogenetic stimuli through the objective.
337	Methods; Calcium imaging	2	7	A 594 nm long pass dichroic was used pass the 920 nm laser and 617 nm red light and reflect fluorescence from the sample to a pair of GaAsP PMTs (Hamamatsu, Japan).
338	Methods; Calcium imaging	2	8	A 562 nm long pass dichroic was placed between the two PMTs and a 525/50 nm band pass filter was placed in front of the PMT that was used to detect light from GCaMP.
339	Methods; Calcium imaging	2	9	During an imaging session, an Arduino UNO (Arduino.cc) was used to trigger and synchronize two-photon imaging and optogenetic stimulus.
340	Methods; Calcium imaging	3	1	All imaging experiments were performed under the streaming mode in Thorimage software (Thorlabs, NJ).
