	section	paragraph	sentence	text
255	Results; A quantitative description of proboscis reaching	1	5	Both the head and the rostrum were angled higher (more anteriorly) in the courtship experiments than in feeding, on average (Figure 2E-F).
256	Results; A quantitative description of proboscis reaching	1	6	The haustellum was more extended for ventral feeding, and more flexed for anterior courtship licking (Figure 2G).
257	Results; A quantitative description of proboscis reaching	1	7	The proboscis is thus capable of reaching to ethologically relevant targets in different locations, making use of the head, the rostrum and the haustellum.
258	Results; A quantitative description of proboscis reaching	2	1	This differential reaching may not be inherently due to feeding or courtship, but to the location of the targets; perhaps the food was just located more ventrally than the female, prompting more ventral proboscis extension.
259	Results; A quantitative description of proboscis reaching	2	2	We thus quantified proboscis reaching to food targets placed in different locations with respect to the head of a tethered fly.
260	Results; A quantitative description of proboscis reaching	2	3	When the sucrose was placed low or high (more ventral or more anterior, Figure 2H-J), the proboscis was indeed capable of low vs. high reaching (Figure 2K, Video 7), with decent aim (Figure 2L).
261	Results; A quantitative description of proboscis reaching	2	4	Although individual flies could angle joints differentially to different targets (gray lines, Figure 2M-O), only the haustellum showed a mean difference across target positions (black bars, Figure 2M-O), suggesting that the haustellum can be independently controlled to aid reaching.
262	Results; A quantitative description of proboscis reaching	2	5	Each of the three body parts (rostrum, haustellum and head) is capable of at least some degree of independent movement, since if two of the three parts were glued, the remaining part could still move (Videos 3, 4 and 8).
263	Results; A quantitative description of proboscis reaching	2	6	Reaching was guided not by a visual target (due to filming under invisible infrared light) but by contact between the waving legs and the sucrose target; the relevant sensory stimuli are therefore: 1) taste, and 2) proprioception about leg position at the time of sucrose contact.
264	Results; An updated inventory of proboscis muscles	1	1	To explore how anatomy supports this reaching, we adapted a clearing technique (Ott, 2008) to stain and image whole-mount heads, and reveal intact muscles and their motor neurons with high clarity (Video 9).
265	Results; An updated inventory of proboscis muscles	1	2	Using 3D segmentation, we traced every muscle in the proboscis of the mature adult (Figure 3A, Video 10).
266	Results; An updated inventory of proboscis muscles	1	3	We find a total count of 16 proboscis muscles.
267	Results; An updated inventory of proboscis muscles	1	4	(Other muscles are present at eclosion, possibly to help the fly push out of the puparium, but subsequently degenerate, Miller, 1950).
268	Results; An updated inventory of proboscis muscles	2	1	Different names are given to identical muscles in recent papers (Flood et al., 2013; Schwarz et al., 2017), therefore we propose a nomenclature with new suffixes to resolve confusion, consisting of informative letters instead of numbers (Figure 3B, Table 1).
269	Results; An updated inventory of proboscis muscles	2	2	For example, the former 2-1 and 2-2 are now 2D and 2V, referring to more dorsal or ventral insertion sites.
270	Results; An updated inventory of proboscis muscles	2	3	A prefix of ‘m’ refers to muscle, ‘mn’ refers to motor neuron(s) for that muscle.
271	Results; An updated inventory of proboscis muscles	2	4	(We show below separable neuronal control of the newly found m3L and its neighbor m3M; however their adjacent insertions and origins lead us to define these as separate groups of fibers in a single muscle, m3.
272	Results; An updated inventory of proboscis muscles	2	5	Aside from this exception, suffixes denote separate muscles).
273	Results; Achieving genetic control of proboscis motor neurons	1	1	To understand the neural control of these muscles, we created genetic reagents to target every primary proboscis motor neuron type.
274	Results; Achieving genetic control of proboscis motor neurons	1	2	By inspecting thousands of Rubin and VT-GAL4 lines (Jenett et al., 2012; Pfeiffer et al., 2010; Tirian and Dickson, 2017), we selected 100 lines with neurons resembling candidate proboscis motor neurons (characterized by large somata in the SEZ and axons in the SEZ nerves), to stain with the new head clearing technique.
275	Results; Achieving genetic control of proboscis motor neurons	1	3	Of these, 77 indeed had motor neurons projecting to proboscis muscles (Table 2; see example in Video 9).
276	Results; Achieving genetic control of proboscis motor neurons	1	4	Few contained only a single motor neuron type, and all contained many other cells in the brain.
277	Results; Achieving genetic control of proboscis motor neurons	2	1	To obtain more specific expression patterns, we intersected these lines using the split GAL4 genetic technique (Luan et al., 2006).
278	Results; Achieving genetic control of proboscis motor neurons	2	2	A many-to-many approach was taken, staining several combinations of lines that each contained a motor neuron of interest (along with other cells).
279	Results; Achieving genetic control of proboscis motor neurons	2	3	A final collection of 17 split GAL4 lines was selected, most of which target a single motor neuron type (with exceptions being one line targeting both mn11V and 12D, and three lines for mn3) (Table 1).
280	Results; Achieving genetic control of proboscis motor neurons	2	4	Proboscis staining showed each line’s muscle targets (Figure 4), with good reproducibility of expression patterns across specimens (Table 1).
281	Results; Achieving genetic control of proboscis motor neurons	2	5	Central nervous system (CNS) staining showed that besides expression in proboscis motor neurons, these 17 were otherwise quite sparse (Figure 4-figure supplement 1), having been selected from a total of 389 combinations by CNS staining.
282	Results; Achieving genetic control of proboscis motor neurons	3	1	Our goal in building this collection of lines was to target every primary excitatory motor neuron type of the proboscis.
283	Results; Achieving genetic control of proboscis motor neurons	3	2	In the larva, the primary excitatory motor neurons are called Type Ib and Is; the motor neurons here most closely resemble the majority of larval Type Ib neurons in that they innervate only a single muscle, unlike the more promiscuous larval type Is (Budnik and Ruiz-Canada, 2006).
284	Results; Achieving genetic control of proboscis motor neurons	3	3	(We did not seek modulatory motor neurons, analogous to type II and III in larva, which are characterized by small boutons on thin axons projecting to multiple muscles [Prokop, 2006], and are known to exist in the adult proboscis [Pauls et al., 2018].)
285	Results; Achieving genetic control of proboscis motor neurons	3	4	To determine whether this collection was complete, we stained each line with nc82, considered a pan-synaptic marker (Wagh et al., 2006).
286	Results; Achieving genetic control of proboscis motor neurons	3	5	All the boutons on the relevant muscle were indeed completely occupied by the labeled motor neurons (examples in Figure 4-figure supplement 2, N in Table 1), with two exceptions: muscle 3 is covered by separate lines (mn3M and mn3L) so was not expected to show complete occupancy, and mn10 was never labeled bilaterally in the split GAL4 line we selected (see Methods).
287	Results; Achieving genetic control of proboscis motor neurons	3	6	All other synaptic sites were occupied, and since the synaptic marker does label primary motor neuron synapses, we conclude that this collection includes every primary motor neuron.
288	Results; Achieving genetic control of proboscis motor neurons	3	7	The coverage of all a muscle’s synaptic sites by only one or a few motor neurons per hemisphere shows that single motor neurons must branch to many or all of the separate fibers that make up a muscle (Figure 4-figure supplements 1 and 2).
289	Results; Organization of motor neuron dendrites in the brain	1	1	While the axons of motor neurons innervate muscles, their dendrites are located in the subesophageal zone of the brain.
290	Results; Organization of motor neuron dendrites in the brain	1	2	The organization of these dendrites was examined by segmenting them from split GAL4 images (or from stochastic labeling of split GAL4s, in cases where neighboring cells in the brain made identities uncertain), to give a clear view of every defined motor neuron type (Figure 5, Video 11).
291	Results; Organization of motor neuron dendrites in the brain	2	1	Each line has only one or a few bilateral motor neuron pairs (Figure 5) to cover its muscle.
292	Results; Organization of motor neuron dendrites in the brain	2	2	All dendritic arbors except salivary mn13 fall into one of two regions, dorsal or ventral, which partially overlap (Figure 5B).
293	Results; Organization of motor neuron dendrites in the brain	2	3	These divisions did not correlate with muscles found in the rostrum vs. haustellum (Table 1).
294	Results; Organization of motor neuron dendrites in the brain	2	4	Instead, with few exceptions, the dorsal region was occupied by motor neurons with pharyngeal insertion sites, whereas the ventral region was generally occupied by non-pharyngeal motor neurons (Table 1).
295	Results; Organization of motor neuron dendrites in the brain	2	5	Pharyngeal and non-pharyngeal motor neurons also tended to have dorsal and ventral somas, respectively, and axons leaving the brain through dorsal and ventral proboscis nerves (‘pharyngeal’ and ‘compound labial’ nerves, respectively, Hartenstein et al., 2018), with certain exceptions (Figure 5B, Table 1).
296	Results; Organization of motor neuron dendrites in the brain	3	1	The segmented motor neuron dendrites permit computational registration with images of other feeding-related neuron classes, to determine proximity between them (although not synaptic connectivity).
297	Results; Organization of motor neuron dendrites in the brain	3	2	Sweet inputs avoid the ventral arbors of the rostrum protractor’s mn9, passing through two circular gaps to terminate more dorsally (Figure 5-figure supplement 1A,B), consistent with their known lack of contact with mn9 (Gordon and Scott, 2009).
298	Results; Organization of motor neuron dendrites in the brain	3	3	Sweet inputs likewise pass through gaps in the arbor of mn1 (Figure 5-figure supplement 1C,D), and also do not overlap with a pharyngeal neuron mn11D (Figure 5-figure supplement 1E,F).
299	Results; Organization of motor neuron dendrites in the brain	3	4	They do lie somewhat near the salivary mn13 (Figure 5-figure supplement 1G,H).
300	Results; Organization of motor neuron dendrites in the brain	4	1	The circular gap in motor neuron arbors is particularly evident when several motor neurons (mn1, 9, 11D and 13) are overlaid (Figure 5-figure supplement 1I).
301	Results; Organization of motor neuron dendrites in the brain	4	2	We have previously shown that eye mechanosensory bristle neurons project to the ventral SEZ (Hampel et al., 2017), and now find that the glomerular-like terminals of these mechanosensory inputs occupy the circular gaps in motor neuron arbors (Figure 5-figure supplement 1J).
302	Results; Organization of motor neuron dendrites in the brain	4	3	Proboscis mechanosensory neurons also terminate in the same region (Zhou et al., 2019).
303	Results; Organization of motor neuron dendrites in the brain	4	4	Motor neurons are thus mainly excluded from the base of the compound labial nerve where certain mechanosensory and taste inputs enter the SEZ.
304	Results; Organization of motor neuron dendrites in the brain	5	1	Although bitter taste can cause proboscis retraction (Dethier, 1976), we find that bitter inputs do not directly overlap the retractor motor neurons (one example: Figure 5-figure supplement 1K).
305	Results; Organization of motor neuron dendrites in the brain	5	2	The main retractor motor neuron, mn1, is near peptidergic Hugin neurons, thought to inhibit feeding initiation (Melcher and Pankratz, 2005; Figure 5-figure supplement 1L,M).
306	Results; Organization of motor neuron dendrites in the brain	5	3	Hugin neurons do not lie close to 9 or 11D (not shown), but do show proximity to the salivary mn13 (Figure 5-figure supplement 1N).
307	Results; Organization of motor neuron dendrites in the brain	6	1	Fdg, a pair of command-like neurons that can activate several features of the feeding motor program (Flood et al., 2013), was segmented here from a broader GAL4 line.
308	Results; Organization of motor neuron dendrites in the brain	6	2	After computationally aligning images to a common template, Fdg shows little or no overlap with a retractor, protractor, or pharyngeal motor neuron (Video 12), suggesting that there are additional interneuron layers yet to be found.
309	Results; Muscles that control the pharynx	1	1	Although interneuronal circuits for proboscis motor control will be of future interest, here we aimed to establish the general functions of proboscis muscles.
310	Results; Muscles that control the pharynx	1	2	Predictions about function can be made by understanding the insertion sites of muscles.
311	Results; Muscles that control the pharynx	1	3	We stained cuticle, tendons and muscle to reveal every muscle insertion site (Figure 6 and Figure 6-figure supplement 1).
312	Results; Muscles that control the pharynx	1	4	Previously, three muscles were thought to control the pumping of food through the pharynx Flood et al., 2013; Manzo et al., 2012; Tissot et al., 1998; our staining now reveals a total of eight muscles associated with the pharynx.
313	Results; Muscles that control the pharynx	1	5	One (m13) inserts at the junction between the salivary duct and the pharynx (Figure 6A) and is predicted to open a valve for salivation.
314	Results; Muscles that control the pharynx	1	6	The seven others insert on the pharynx wall (Figure 6A), either directly or through tendons (Figure 6-figure supplement 2A,B).
315	Results; Muscles that control the pharynx	1	7	During feeding, furrows (pseudotrachea) on the labella may channel fluid to the opening of the pharynx (Figure 6-figure supplement 2C).
316	Results; Muscles that control the pharynx	1	8	Because the seven muscles attached to the pharynx are arrayed along the pharynx in series, we predict that sequential contraction would cause a traveling local dilation of the pharynx wall to move a bolus of fluid through the proboscis (Video 13), acting against the elasticity of the pharynx wall rather than antagonistic muscle counterparts.
317	Results; Muscles that control the pharynx	1	9	After food has been pumped through the pharynx to the esophagus, a ring of muscles surrounding the esophagus suggests that peristaltic action takes over (Figure 6-figure supplement 2D).
318	Results; Muscles that control the pharynx	1	10	This model, based on our analysis of insertion sites, provides testable predictions for future experiments.
319	Results; Muscles that control the pharynx	2	1	Eight other muscles were of more interest to us as they do not insert on the pharynx (Figure 6B and Figure 6-figure supplement 1), and are therefore candidates for proboscis positioning.
320	Results; Muscles that control the pharynx	2	2	Having genetic access to each motor neuron type, we manipulated each of the eight putative positioning motor neuron types to identify the muscles controlling reaching.
321	Results; Muscles that control the pharynx	2	3	We used a comprehensive battery of tests involving genetic activation and silencing, from the resting proboscis position and also during feeding from an extended position, measuring the position of the proboscis and the angle of each joint.
322	Results; Muscles that control rostrum movements	1	1	Examining the joints in order of proximal to distal, we first examined the control of the rostrum.
323	Results; Muscles that control rostrum movements	1	2	Muscle 9 had previously been shown to be involved in rostrum protraction by stochastically targeting its motor neuron from a more complicated expression pattern (Gordon and Scott, 2009).
324	Results; Muscles that control rostrum movements	1	3	Now with reproducible genetic access to the bilateral pair of mn9, we activated it with CsChrimson (Klapoetke et al., 2014) and confirmed that it elicited proboscis extension (Figure 7A,K,L, Figure 7-figure supplement 1).
325	Results; Muscles that control rostrum movements	1	4	(Joint angle measurements are reported as change in angle from baseline wherever possible, as explained in the Materials and methods, but are also available as raw angles in Figure 7-figure supplement 2).
326	Results; Muscles that control rostrum movements	1	5	We saw not only protraction of the rostrum but also extension of the haustellum (Figure 7B-C, Video 14).
327	Results; Muscles that control rostrum movements	1	6	Activation during feeding, when the proboscis is already extended, did not elicit any further extension (Figure 7D-E).
328	Results; Muscles that control rostrum movements	1	7	Silencing mn9 with tetanus toxin (Sweeney et al., 1995) did not impair proboscis position or joint angles at rest (Figure 7F-H), but prevented the movement of both the rostrum and haustellum during natural feeding (Figure 7I-J, Video 14), leaving only the movement of the labella (Figure 9H, Video 14). mn9 thus shows both activation and silencing phenotypes at the rostrum joint, where its muscle is physically located, but also at the more distant haustellum joint.
329	Results; Muscles that control rostrum movements	1	8	This demonstrates an example of coupling, where one joint’s action affects others, often for biomechanical reasons (Lang and Schieber, 2004).
330	Results; Muscles that control rostrum movements	1	9	In sum, muscle 9 is a protractor of the rostrum, but with wider effects.
331	Results; Muscles that control rostrum movements	2	1	What muscles might counteract the protractor action of muscle 9, leading to rostrum retraction?
332	Results; Muscles that control rostrum movements	2	2	Three muscles (1, 2D, 2V) could act as rostrum retractors based on their origins on the posterior wall of the head, and insertions near the distal end of the rostrum where they could potentially withdraw the rostrum into the head capsule (Figure 7M-O).
333	Results; Muscles that control rostrum movements	2	3	Activation of the motor neurons for the largest of these, muscle 1, indeed retracted the proboscis into the head further than where it sits at rest (Figure 7A), by retraction of the rostrum (Figure 7B) but not the haustellum (Figure 7C).
334	Results; Muscles that control rostrum movements	2	4	Activating mn1 while the proboscis was extended for feeding triggered both retraction of the rostrum and flexion of the haustellum (Figure 7D-E, Figure 7-figure supplement 1C-D, Video 15).
335	Results; Muscles that control rostrum movements	2	5	Whereas activation triggered retraction, silencing mn1 showed the opposite phenotype, impairing the retraction of the proboscis at rest (Figure 7F, Video 15).
336	Results; Muscles that control rostrum movements	2	6	Consistent with the effects of muscle 1 on more than one joint in the activation experiments (Figure 7D-E), the impaired retraction in silencing experiments could not be attributed to one specific joint (Figure 7G-H).
337	Results; Muscles that control rostrum movements	2	7	In sum, muscle 1 is a retractor, located in the rostrum but with additional effects on the haustellum.
338	Results; Muscles that control rostrum movements	3	1	The other two putative rostrum retractor muscles, m2D and m2V, also affected retraction, but more specifically for the rostrum.
339	Results; Muscles that control rostrum movements	3	2	They showed distinct roles; mn2V activation caused rostrum retraction from rest, whereas mn2D activation caused retraction from the extended position (Figure 7B,D).
340	Results; Muscles that control rostrum movements	3	3	Silencing mn2V caused a small impairment in how retracted the rostrum is at rest (Figure 7G).
341	Results; Muscles that control rostrum movements	3	4	Other silencing phenotypes for mn2V and mn2D were not observed (Figure 7F-H), suggesting that they may be at least partly redundant.
342	Results; Muscles that control rostrum movements	3	5	In sum, muscles 2D and 2V are accessory rostrum retractors.
343	Results; Muscles that control rostrum movements	3	6	Silencing the retractor muscles, 1, 2D or 2V, did not impair the extension of the rostrum or the haustellum during feeding, thus we conclude that these muscles are not required for proboscis extension (Figure 7I-J), only for retraction.
344	Results; Muscles that control rostrum movements	4	1	Combining these behavioral results with anatomical results, we propose a model of the action of the rostrum.
345	Results; Muscles that control rostrum movements	4	2	Imaging the rostrum in different positions shows that its extension correlates with the movement of an apodeme, a large part of cuticle within the rostrum (Figure 7P-Q, Video 16).
346	Results; Muscles that control rostrum movements	4	3	Only one point of the apodeme attaches to the external cuticle; this point forms the joint around which the rostrum rotates, seen in Video 1.
347	Results; Muscles that control rostrum movements	4	4	Muscle 9 causes rostrum protraction by anchoring on the head capsule and pulling on the free dorsal arm of the apodeme (via a tendon visible in Figure 6B), swinging it ventrally out of the head capsule.
348	Results; Muscles that control rostrum movements	4	5	To counteract this protraction, retraction is controlled by muscles 1, 2D and 2V, whose dorsal ends anchor on the head capsule, and whose ventral ends insert not on the apodeme, but on cuticle near its ventral end, where their contraction can draw the rostrum back into the head (and potentially aid haustellum retraction, discussed below).
349	Results; Muscles that control rostrum movements	4	6	Their role in rostrum retraction is supported by their decreased length in the retracted state, their decreased distance between sarcomeres (muscle striations) in the retracted state (consistent with contraction) (Figure 7P-Q), and by the behavioral results.
350	Results; Muscles that control rostrum movements	4	7	In sum, for the rostrum, we find evidence that muscle 9 controls protraction, and that three muscles control retraction (1, 2D, 2V).
351	Results; Muscles that control haustellum movements	1	1	With the above characterization of rostrum muscles, we then sought to describe the much less well understood haustellum.
352	Results; Muscles that control haustellum movements	1	2	Although it was affected by rostrum muscles described above, the haustellum can also move independently of the rostrum (Figure 2M-O, Video 4).
353	Results; Muscles that control haustellum movements	1	3	We determined that the muscle responsible for haustellum extension is the previously uncharacterized muscle 4; activation of mn4 elicited haustellum extension both from the rest position (Figure 8C,K,L, Figure 8-figure supplement 1A-B, Video 17) and from the extended position during feeding (Figure 8E), resulting in an overall change in proboscis position (Figure 8A).
354	Results; Muscles that control haustellum movements	1	4	(Raw angles available in Figure 7-figure supplement 2).
355	Results; Muscles that control haustellum movements	1	5	These activation phenotypes were specific to the haustellum, not affecting the rostrum (Figure 8B,D).
356	Results; Muscles that control haustellum movements	1	6	Silencing instead of activating mn4 caused a defect specific to haustellum extension during feeding (Figure 8F-J, Video 17).
357	Results; Muscles that control haustellum movements	1	7	Muscle 4 therefore shows both activation and silencing phenotypes for haustellum extension.
358	Results; Muscles that control haustellum movements	1	8	Since haustellum extension during feeding was virtually abolished by silencing mn4, its muscle may be the only one required for haustellum extension.
359	Results; Muscles that control haustellum movements	1	9	Although silencing mn9 also abolished haustellum extension, that may be because it also blocks rostrum extension, making haustellum extension more difficult mechanically.
360	Results; Muscles that control haustellum movements	2	1	In opposition to extension, we find that haustellum flexion is controlled by muscle 3.
361	Results; Muscles that control haustellum movements	2	2	Before behavioral testing, we stained 139 different combinations of split GAL4 lines to attempt to target mn3 (data not shown).
362	Results; Muscles that control haustellum movements	2	3	None cleanly targeted motor neurons for all fibers of muscle 3, but its lateral fibers and medial fibers could be separately targeted (Table 1).
363	Results; Muscles that control haustellum movements	2	4	(Muscles are often made up of multiple fibers; when only a single primary motor neuron controls that muscle, it branches to boutons on each muscle fiber.
364	Results; Muscles that control haustellum movements	2	5	We describe these lateral and medial fibers of m3 as one muscle since all have adjacent insertions and origins).
365	Results; Muscles that control haustellum movements	2	6	One split GAL4 line targeted the lateral fibers (mn3L) cleanly, with no other proboscis motor neurons present.
366	Results; Muscles that control haustellum movements	2	7	No lines cleanly targeted motor neurons for the medial fibers, thus we selected two imperfect lines, each of which targeted one additional proboscis motor neuron type, ‘mn3M&1’ and ‘mn3M&7’.
367	Results; Muscles that control haustellum movements	2	8	The function of muscle 3M could be inferred if a phenotype were found in both these lines, and not in both of the clean lines for the contaminating cell types (1 or 7).
368	Results; Muscles that control haustellum movements	3	1	Activating mn3 demonstrated that it acts as a haustellum flexor. mn3M&1, mn3M&7 and mn3L all triggered haustellum flexion during feeding (Figure 8E,M,N, Figure 8-figure supplement 1C-D, Video 18).
369	Results; Muscles that control haustellum movements	3	2	Although the contaminating cell type mn1 does so as well (Figure 7E), the contaminating mn7 does not (Figure 9N), suggesting that muscle 3 is responsible.
370	Results; Muscles that control haustellum movements	3	3	From the resting proboscis position, all mn3 lines could trigger additional proboscis retraction (Figure 8A), although that could not be attributed to a specific joint (Figure 8B-C).
371	Results; Muscles that control haustellum movements	3	4	As opposed to the effects on the haustellum, activation did not produce consistent effects on the rostrum (Figure 8D).
372	Results; Muscles that control haustellum movements	4	1	In silencing experiments, mn3M&1 and mn3M&7 both impaired proboscis retraction at rest (Figure 8F, Video 18).
373	Results; Muscles that control haustellum movements	4	2	Although the contaminating cell type mn1 does so as well (Figure 7F), the contaminating mn7 does not (Figure 9O), suggesting that muscle 3 is responsible.
374	Results; Muscles that control haustellum movements	4	3	Silencing mn3 lines otherwise did not produce consistent phenotypes (Figure 8F-J), possibly because mn3L and mn3M were not both targeted together.
375	Results; Muscles that control haustellum movements	4	4	In sum, by examining three different lines for mn3, we conclude that muscle 3 is a haustellum flexor.
376	Results; Muscles that control haustellum movements	5	1	Combining these behavioral results with anatomical results, we propose a model of the action of the haustellum.
377	Results; Muscles that control haustellum movements	5	2	Imaging the haustellum in different positions (Figure 8O-P) shows that its extension correlates with the rotation of a Y-shaped apodeme found within the joint.
378	Results; Muscles that control haustellum movements	5	3	Of the three arms of the Y, the ventroposterior arm was continuous with the external cuticle of the rostrum, the anterior arm was continuous with the external cuticle of the haustellum, and the dorsal arm was free.
379	Results; Muscles that control haustellum movements	5	4	We propose that a muscle pulling against the free dorsal arm could rotate the haustellum anteriorly away from the rostrum.
380	Results; Muscles that control haustellum movements	5	5	Indeed, we found that muscle 4 originates from a rigid part of the rostrum and inserts upon the free dorsal arm of the Y, where its contraction would cause rotation of the apodeme and thus haustellum extension.
381	Results; Muscles that control haustellum movements	5	6	Behavioral experiments above did show that muscle 4 was a haustellum extensor.
382	Results; Muscles that control haustellum movements	6	1	Another muscle, 2V, inserts upon the anterior arm (Figure 8O-P) where it could rotate the apodeme back in the other direction, dorsally.
383	Results; Muscles that control haustellum movements	6	2	This muscle showed no haustellum phenotype, but its insertion site is suggestive enough to bear further future investigation for a role in haustellum flexion, possibly masked here by muscle redundancy.
384	Results; Muscles that control haustellum movements	6	3	(Not included in Figure 8O-P is muscle 1, because although it had an activation phenotype on the haustellum (Figure 7E), this was possibly an indirect effect such as coupling, since there were no silencing effects and the muscle is not located in a position to control haustellum flexion).
385	Results; Muscles that control haustellum movements	6	4	Instead, another muscle, 3, was ideally located to act as a flexor (Figure 8O-P); coming from the anterior rostrum, it crosses the joint with the haustellum so that it could pull on the haustellum to fold it in towards the rostrum.
386	Results; Muscles that control haustellum movements	6	5	In behavioral experiments (above), muscle 3 indeed triggered haustellum flexion.
387	Results; Muscles that control haustellum movements	6	6	In sum, we find evidence that muscle 4 controls haustellum extension and that muscle 3 (possibly also 2V) controls flexion.
388	Results; Muscles that control haustellum movements	6	7	Indeed, based on distances between sarcomeres (Figure 8O-P), muscle 4 appears more contracted when the haustellum is more extended, and 2V and 3 appear more contracted when the haustellum is more flexed.
389	Results; Muscles that control labellar movements	1	1	The remaining two muscles (6 and 7) of the eight tested for roles in proboscis positioning were both found to insert upon on the lip-like labella (Figures 6B and 9A-C).
390	Results; Muscles that control labellar movements	1	2	Muscle 6 shows both activation and silencing phenotypes for labellar extension (Figure 9F,H, Video 19).
391	Results; Muscles that control labellar movements	1	3	Muscle 7 shows activation and silencing phenotypes for labellar abduction (the opening of the two lobes, Figure 9G,I, Video 20).
392	Results; Muscles that control labellar movements	1	4	Although mn7 activation also induced labellar extension (Figure 9F), that may be a side effect of abduction; muscle 7 showed no effect on labellar extension when silenced (Figure 9H).
393	Results; Muscles that control labellar movements	1	5	The line contaminated with mn7, mn3M&7, showed similar phenotypes to mn7 but at lower penetrance (Figure 9F-I), likely due to the fact that mn7 was not labeled in all flies of that line (Table 1).
394	Results; Muscles that control labellar movements	1	6	Muscle 6 and 7 are therefore the only muscles that showed labellar phenotypes.
395	Results; Muscles that control labellar movements	1	7	They showed certain effects on other proboscis movements (Figure 9J-S) which we interpret to be side effects, since they insert far from the rostrum or haustellum joints (Figure 9A).
396	Results; Muscles that control labellar movements	1	8	(Raw angles available in Figure 7-figure supplement 2).
397	Results; Muscles that control labellar movements	2	1	To summarize the behavioral results, all eight of the muscles predicted to be involved in proboscis positioning (based on the location of their insertion sites) indeed showed positioning phenotypes; six control reaching movements and two control the labella.
398	Results; Muscles that control labellar movements	2	2	Most of these findings (Table 3) were not previously known or, in some cases, differed from previous work (Schwarz et al., 2017).
399	Discussion	1	1	The present work describes the anatomy and function of motor neurons controlling each muscle of the fly proboscis.
400	Discussion	1	2	Building on previous studies in insects that have analyzed motor neurons in body parts such as the legs and proboscis (Baek and Mann, 2009; Brierley et al., 2012; Maniates-Selvin et al., 2020; Rajashekhar and Singh, 1994; Schwarz et al., 2017; Trimarchi and Schneiderman, 1994), we now provide the first comprehensive, genetically reproducible control of every primary motor neuron type for an appendage.
401	Discussion	1	3	We characterize the motor neurons’ outputs to musculature in the periphery and their dendrites in the brain.
402	Discussion	2	1	Detailed imaging of muscle insertion sites is used to predict that eight muscles participate in proboscis positioning, confirmed in behavioral experiments.
403	Discussion	2	2	With these tools, we produce a model of the function of the musculature and control of each proboscis joint, where a small number of motor neurons can produce a goal-directed reaching behavior.
404	Discussion	3	1	We consider the neurons of this collection to be primary excitatory motor neurons, as they do not resemble known modulatory motor neurons in adult flies, which are characterized by thin axons and small boutons on multiple muscles (Rivlin et al., 2004).
405	Discussion	3	2	Likewise, they do not resemble inhibitory motor neurons found in several arthropods, which mostly innervate multiple muscles (Wolf, 2014).
406	Discussion	3	3	Anatomical and behavioral evidence supports the identity of these neurons as primary motor neurons.
407	Discussion	4	1	The split GAL4 combinations used here to target motor neurons were nicely sparse but not perfect, often containing some neurons in other brain regions.
408	Discussion	4	2	However, they are quite specific in the SEZ, where we think much of the motor circuitry of the proboscis will be found.
409	Discussion	4	3	Triple intersections with SEZ-specific reagents based on Hox expression (Simpson, 2016) could be used for further restricting expression.
410	Discussion	4	4	Future work must also examine the cooperative action of multiple motor neurons, rather than just their effects in isolation.
411	Discussion	5	1	Computational brain alignment suggests that motor neuron dendrites are not found in close proximity to several known cell types involved in feeding.
412	Discussion	5	2	Unknown circuit layers between sensory and motor neurons likely aid with functions such as pattern generation or command-like roles.
413	Discussion	5	3	Although certain mechanosensory neurons have been investigated in the proboscis (Zhou et al., 2019), the role of sensory feedback in proboscis reaching remains to be explored; the approach used here could also be applied to the isolation of proprioceptive neurons.
414	Discussion	6	1	With this motor neuron collection, we provide a description of the muscles that act at each proboscis joint.
415	Discussion	6	2	It extends previous efforts (Schwarz et al., 2017) by using a stronger neuronal silencer to find silencing phenotypes for more cell types (Table 3), tissue clearing techniques that show more neurons than were thought to be present in GAL4 lines (Table 2), and split GAL4 lines for more specificity.
416	Discussion	6	3	While the kinematics of proboscis reaching remains to be explored, the comprehensive genetic tools we describe provide the means to do so.
417	Discussion	7	1	We discover unexpected complexity of phenotypes from rostrum motor neurons.
418	Discussion	7	2	Both mn9 and mn1 are located near the rostrum, not in a position to control the haustellum directly, yet showed phenotypic effects on the haustellum as well.
419	Discussion	7	3	These may represent examples of biomechanical coupling.
420	Discussion	7	4	We were struck by how common ‘side effects’ like this were - another example is that, although mn7 is responsible for labellar abduction (with both activation and silencing phenotypes), its activation also triggers labellar extension.
421	Discussion	7	5	We speculate that optogenetically forcing the movement of one body part may cause a fly to move another in response, even if the activated motor neuron is not directly involved in the latter at all, or that forced movement about a joint may cause afferent feedback that leads to activation of other motor neurons.
422	Discussion	7	6	Intrinsic biomechanical properties, such as passive joint forces, are also known to provide non-neural (and rapid) aid during motor responses to mechanical perturbations, for example in cockroach, locust and stick insect legs during locomotion (Ache and Matheson, 2013; Jindrich and Full, 2002).
423	Discussion	8	1	These possible side effects of optogenetic activation highlight the utility of combining activation and silencing data to deduce muscle roles, since both methods can have pitfalls (Yoshihara and Yoshihara, 2018).
424	Discussion	8	2	By incorporating activation, silencing, and insertion site data, we derive interpretations of muscle roles (Table 3) that differ in several respects from those of a previous work based mainly on activation (Schwarz et al., 2017).
425	Discussion	9	1	It will be of interest to determine how flexibility is achieved in the recruitment of proboscis muscles.
426	Discussion	9	2	Several muscles were innervated by only a single primary motor neuron, but in the case where two were present, it is possible that they control slow twitch and fast twitch fibers, as found in both the fly (Azevedo et al., 2019) and in mammalian muscle, to fine-tune the strength of a muscle response.
