	section	paragraph	sentence	text
124	RESULTS; _PLPPNs Connect the Posterior Lateral Protocerebrum to the α/β_p Kenyon Cells	3	2	In short, we used a combination of transgenes that, in concert, drive the expression of PA-GFP in all neurons (the N-synaptobrevin-QF and QUAS-PA-GFP transgenes) and the expression of tdTomato in the _PLPPNs (using the R19H07-GAL4_AD, R20G07-GAL4_DBD, and UAS-tdTomato transgenes).
125	RESULTS; _PLPPNs Connect the Posterior Lateral Protocerebrum to the α/β_p Kenyon Cells	3	3	Guided by the expression of tdTomato, we targeted the post-synaptic terminals formed by _PLPPNs in the posterior lateral protocerebrum with high-energy light (Figures 7B and 7C).
126	RESULTS; _PLPPNs Connect the Posterior Lateral Protocerebrum to the α/β_p Kenyon Cells	3	4	Upon photo-labeling, two types of neuron were clearly photo-labeled: the _PLPPNs-showing that the photo-activation was specific to these neurons-and neurons projecting from the ventral medulla (Figure 7D).
127	RESULTS; _PLPPNs Connect the Posterior Lateral Protocerebrum to the α/β_p Kenyon Cells	3	5	These photo-labeled neurons project into deeper layers of the medulla (Figure 7E).
128	RESULTS; _PLPPNs Connect the Posterior Lateral Protocerebrum to the α/β_p Kenyon Cells	3	6	Altogether, from this set of experiments, we conclude that _PLPPNs are one of the major input neurons of the α/β_p Kenyon cells and that they convey information from the posterior lateral protocerebrum, and possibly from the ventral medulla, to the dorsal accessory calyx.
129	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	1	1	Photo-labeling using the transgenic lines that displayed weak GRASP signal-these are the R30E11-GAL4, R31C03-GAL4, and R53B06-GAL4 lines-or no GRASP signal-these are the R11F07-GAL4, R11F08-GAL4, and R12C04-GAL4 lines-led to the identification of a third type of neuron (Figure S2).
130	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	1	2	The somata of these neurons are all located in the AL cluster, a region near the antennal lobe.
131	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	1	3	Although each of these neurons has a distinct overall morphology, they all project from the antennal lobe to the superior lateral protocerebrum and extend their axons in a region near the dorsal accessory calyx.
132	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	1	4	Therefore, we named this type of neuron “_ALPNs.”
133	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	2	1	The neurons photo-labeled using the R30E11-GAL4 and R31C03-GAL4 driver lines show a nearly identical morphology: in each line, a single neuron that extends its dendrites into the posterior antennal lobe and projects its axons into the superior lateral protocerebrum was visible (Figure S2A).
134	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	2	2	We named this neuron “_ALPN1.”
135	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	2	3	It is worth noting that _ALPN1 is very similar to the thermosensitive AC neuron that has been previously described (Shih and Chiang, 2011).
136	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	2	4	Using a combination of photo-labeling and dye-tracing techniques, as described above, we measured the connectivity rate between _ALPN1 and α/β_p Kenyon cells.
137	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	2	5	We could not detect any connections between _ALPN1 and α/β_p Kenyon cells (n = 26), suggesting that _ALPN1 is not a dorsal accessory calyx input neuron (Figure 5H; Table S1).
138	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	2	6	Similarly, the neuron photo-labeled using the R53B06-GAL4 line extends its dendrites into the column region of the posterior antennal lobe, a region known to be activated by high humidity, and the sub-esophageal ganglion, a gustatory processing center (Figure S2B).
139	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	2	7	We named this neuron “_ALPN2.”
140	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	2	8	Again, we could not detect any connections between _ALPN2 and α/β_p Kenyon cells (n = 30), suggesting that _ALPN2 is not a dorsal accessory calyx input neuron (Figures 5F-5H; Table S1).
141	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	2	9	Thus, _ALPN1 and _ALPN2 are most likely not contributing major input to the α/β_p Kenyon cells.
142	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	3	1	We extended our analysis to the transgenic lines that displayed no GRASP signal.
143	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	3	2	The neurons photo-labeled using the R11F08-GAL4 and R12C04-GAL4 driver lines show an overall similar morphology: in each line, a single neuron that extends its dendrites into the arm region of the posterior antennal lobe, a region known to be activated by low humidity, was visible (Figure S2D).
144	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	3	3	We named this neuron “_ALPN3.”
145	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	3	4	Not surprisingly, we could not detect any connections between _ALPN3 and α/β_p Kenyon cells (n = 26), suggesting that _ALPN3 does not provide input into the dorsal accessory calyx (Table S1).
146	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	3	5	Similarly, the neuron photo-labeled using the R11F07-GAL4 line extends its dendrites broadly throughout the anterior antennal lobe, an olfactory processing center (Figure S2F).
147	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	3	6	We named this neuron “_ALPN4.”
148	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	3	7	Again, we could not detect any connections between _ALPN4 and α/β_p Kenyon cells (n = 25), suggesting that _ALPN4 does not provide input into the dorsal accessory calyx (Table S1).
149	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	3	8	Thus, we could confirm that the transgenic lines that displayed no GRASP signal do not appear to provide major input to the α/β_p Kenyon cells.
150	RESULTS; _ALPNs Do Not Contribute Major Input to the α/β_p Kenyon Cells	3	9	Altogether, these results show that the third type of neuron identified in our screen-_ALPNs-project to a region close to the dorsal accessory calyx but are most likely not pre-synaptic to the α/β_p Kenyon cells.
151	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	1	1	Our results suggest that the _LOPN and _PLPPNs that we identified in our screen connect to the α/β_p Kenyon cells and that, together, these two types of projection neuron represent a large fraction of the input neurons of the dorsal accessory calyx.
152	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	1	2	Our results also suggest that the _ALPNs do not connect to the α/β_p Kenyon cells, as another study suggested (Yagi et al., 2016).
153	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	1	3	Thus, we conclude that the dorsal accessory calyx is anatomically poised to receive information primarily from the lobula and the posterior lateral protocerebrum, two visual processing centers.
154	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	1	4	We verified whether these findings corroborate with the recently released Drosophila hemibrain connectome (Xu et al., 2020).
155	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	1	5	Using the Neuprint 1.0.1 platform, we focused our attention on the 60 α/β_p Kenyon cells that have been reconstructed.
156	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	1	6	Altogether, these α/β_p Kenyon cells receive input from a large number of neurons, but most of these synapses are most likely axoaxonic synapses, as they are located along the α and β lobes.
157	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	1	7	These input neurons are primarily other Kenyon cells, various dopaminergic neurons, as well as neurons known to connect broadly to all Kenyon cells, such as the APL neuron and the DPM neuron (data not shown).
158	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	1	8	We focused our attention on the 133 input neurons that connect to the α/β_p Kenyon cells in the dorsal accessory calyx.
159	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	1	9	Not surprisingly, in accordance with the results obtained from our en masse photo-labeling experiment, the cell bodies of these input neurons can be divided into seven different clusters and the ratio of neurons belonging to a given cluster is largely consistent between both analyses (Figure S3A).
160	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	2	1	Interestingly, the LH cluster is the most numerous cluster: our study identified 34 ± 12 neurons (n = 22) in this cluster-including the 13 ± 4 _PLPPNs (n = 21)-whereas the connectome shows a total of 43 input neurons with cell bodies located in the lateral horn (Figure S3A).
161	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	2	2	Among these neurons, we identified 13 that, based on the location of their pre-synaptic and post-synaptic terminals, are morphologically similar to _PLPPNs (Figures 6J and 6K; Table S2).
162	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	2	3	We found that these _PLPPN-like neurons connect to 59 of the 60 reconstructed α/β_p Kenyon cells, representing 38.49% of the input all α/β_p Kenyon cells receive in the dorsal accessory calyx (Figure S3B; Table S2).
163	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	2	4	Interestingly, these neurons are divided into four types in the hemibrain connectome-although the basis for this categorization is not immediately clear-and individual α/β_p Kenyon cells do not receive preferential input from neurons within a type.
164	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	2	5	The fact that one of the transgenic lines we identified, R20G07-GAL4, is expressed in a subset of _PLPPNs suggests that there is a genetic basis for this categorization.
165	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	2	6	Based on the hemibrain connectome, we found that the 13 _PLPPNs receive input from 697 neurons, 207 of these neurons project from known visual centers (either the medulla, the lobula, or the optic glomeruli), and only 8 of these neurons project from the antennal lobe, supporting our assumption that _PLPPNs are primarily processing visual information (data not shown).
166	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	2	7	_PLPPNs-like neurons connect mostly to α/β_p Kenyon cells but also form a few connections to γ_d and γ_main Kenyon cells, reinforcing the observation that the dorsal accessory calyx input neurons and the ventral accessory calyx input neurons form two parallel pathways (Figure S3C).
167	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	2	8	Additionally, our study identified 1 ± 2 neurons (n = 22) in the OL cluster-including _LOPN-whereas the connectome shows a total of 4 input neurons with cell bodies located in the optic lobe (Figure S3A).
168	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	2	9	Among these neurons, we identified a neuron very similar to _LOPN (Figures 4F and 4G).
169	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	2	10	We found that this _LOPN-like neuron connects to 9 of the 60 reconstructed α/β_p Kenyon cells, representing 2.14% of the input all α/β_p Kenyon cells receive in the dorsal accessory calyx (Figure S3B; Table S1).
170	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	2	11	As we found in our study, this _LOPN-like neuron does not connect to any other types of Kenyon cell, forming a pathway parallel to the one conveying visual information to the ventral accessory calyx.
171	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	2	12	Interestingly, _PLPPNs and _LOPN share 75 common output neurons in the superior lateral protocerebrum, suggesting that other higher brain centers integrate input from this pathway.
172	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	3	1	Finally, both studies identified a number of neurons with cell bodies located near the antennal lobe: using en masse photo-labeling, we identified a total of 3 ± 3 neurons (n = 22) in the AL cluster, whereas seven such neurons are found in the connectome.
173	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	3	2	Among these neurons, we recognized three of the four _ALPNs we characterized: an _ALPN2-like neuron and an _ALPN4-like neuron that both represent 0.26% of the input that α/β_p Kenyon cells receive in the dorsal accessory calyx (Figures S2C, S2G, and S3B; Table S2).
174	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	3	3	We could not recognize an _ALPN1-like neuron in the connectome, but we identified an _ALPN3-like neuron (Figure S2E; Table S2).
175	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	3	4	The _ALPN3-like neuron does not connect to any Kenyon cells (Figures S2E and S3B).
176	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	3	5	Together, the seven antennal lobe input neurons-including the _ALPN2-like and _ALPN4-like neurons-represent less than 1% of the input that α/β_p Kenyon cells receive in the dorsal accessory calyx (Figure S3B).
177	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	3	6	Interestingly, most of the remaining input α/β_p Kenyon cells receive in the dorsal accessory calyx (15.14% of the total input α/β_p Kenyon cells receive in the dorsal accessory calyx) is from a single neuron projecting from many brain regions, including the main calyx and the pedunculus, two regions of the mushroom body, as well as the superior lateral protocerebrum (Table S2).
178	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	3	7	Altogether, these observations confirm that _LOPN-like and _PLPPN-like neurons are the major input neurons that connect to the α/β_p Kenyon cells in the dorsal accessory calyx.
179	RESULTS; _LOPN and _PLPPNs Are Major Input Neurons of the α/β_p Kenyon Cells	3	8	Thus, the dorsal accessory calyx receives most of its input from visual processing centers-the posterior lateral protocerebrum and the lobula-and is thus anatomically poised to process mostly, if not strictly, visual information.
180	DISCUSSION	1	1	In this study, we identified and characterized neurons projecting to the dorsal accessory calyx of the mushroom body and show that these neurons are pre-synaptic to the α/β_p Kenyon cells.
181	DISCUSSION	1	2	Using a combination of genetic and anatomical techniques, we could distinguish two different types of projection neuron: _LOPN projecting from the lobula-an area of the optic lobe processing visual features, such as shape and motion-and the _PLPPNs projecting from the posterior lateral protocerebrum.
182	DISCUSSION	1	3	Although the posterior lateral protocerebrum remains poorly characterized in D. melanogaster, evidence from other insects shows that this brain region receives input from the optic lobe (Paulk et al., 2008, 2009).
183	DISCUSSION	1	4	Interestingly, we found that the dendrites formed by the _PLPPNs in the posterior lateral protocerebrum are in close proximity to neurons that project from the ventral medulla.
184	DISCUSSION	1	5	Based on our results-and considering insights from the connectome-we estimate that _LOPNs and _PLPPNs account for half of total input that α/β_p Kenyon cells receive in the dorsal accessory calyx.
185	DISCUSSION	1	6	_LOPNs and _PLPPNs do not extend axonal terminals into the ventral accessory calyx, the other calyx known to receive visual input, but rather extend axonal terminals into the dorsal accessory calyx and into the superior lateral protocerebrum.
186	DISCUSSION	1	7	Likewise, the α/β_p Kenyon cells do not connect to the visual projection neurons that are associated with the ventral accessory calyx (Vogt et al., 2016).
187	DISCUSSION	1	8	These findings suggest that the visual system is connected to the mushroom body via two parallel pathways: the α/β_p Kenyon cells receive input from the lobula and the posterior lateral protocerebrum, whereas the γ_d Kenyon cells receive input directly from the medulla.
188	DISCUSSION	1	9	Further functional studies are necessary to determine what kind of visual information is processed by the α/β_p Kenyon cells.
189	DISCUSSION	2	1	In Drosophila melanogaster, the mushroom body has long been studied as an olfactory processing center.
190	DISCUSSION	2	2	However, evidence from many insects, including the honeybee Apis mellifera, shows that the mushroom body integrates sensory information across different modalities.
191	DISCUSSION	2	3	In honeybees, the input region of the mushroom body, also called the calyx, is divided into different layers, and each layer receives input from either the olfactory or visual system (Gronenberg, 2001).
192	DISCUSSION	2	4	Because the dendrites of Kenyon cells are also restricted to specific layers, it has been suggested that, in the honeybee, multisensory integration does not occur at the level of individual Kenyon cells but rather at the population level (Ehmer and Gronenberg, 2002).
193	DISCUSSION	2	5	Although the honeybee mushroom body differs greatly from the Drosophila mushroom body-it contains about a hundred times as many Kenyon cells and its input region is divided in multiple complex layers-it appears that both mushroom bodies share a common fundamental connectivity principle: the segregation of input based on sensory modality.
194	DISCUSSION	2	6	This connectivity mechanism is immediately apparent in the structural organization of the Drosophila melanogaster mushroom body: the Kenyon cells receiving input from the olfactory system all extend their dendrites into the main calyx, whereas the Kenyon cells receiving input from the visual system extend their dendrites either in the dorsal accessory calyx or the ventral accessory calyx.
195	DISCUSSION	2	7	Many studies have demonstrated that the Kenyon cells that process olfactory information-those associated with the main calyx-integrate input broadly across the different types of olfactory projection neuron (Caron et al., 2013; Zheng et al., 2018).
196	DISCUSSION	2	8	Interestingly, it appears that the Kenyon cells that process visual information are wired differently.
197	DISCUSSION	3	1	We have a thorough understanding of how olfactory Kenyon cells integrate input from the antennal lobe: most Kenyon cells receive, on average, input from seven projection neurons, and the projection neurons connecting to the same Kenyon cell share no apparent common features (Caron et al., 2013; Zheng et al., 2018).
198	DISCUSSION	3	2	Theoretical studies have shown that this random-like connectivity pattern enables the mushroom body to form sparse and decorrelated odor representations and thus maximizes learning (Litwin-Kumar et al., 2017).
199	DISCUSSION	3	3	Randomization of sensory input is a connectivity pattern that is well suited for representing olfactory information-as an odor is encoded based on the ensemble of olfactory receptors it activates-and might not be suitable for representing visual information.
200	DISCUSSION	3	4	Indeed, our results suggest that specific visual features-the signals processed by the medulla and the ones processed by the lobula and the posterior lateral protocerebrum-need to be represented by two separate subpopulations of Kenyon cells.
201	DISCUSSION	3	5	This observation mirrors anatomical studies of the honeybee brain: the neurons projecting from the lobula terminate in a different layer than the neurons projecting from the medulla (Ehmer and Gronenberg, 2002).
202	DISCUSSION	3	6	This arrangement might be essential to preserve distinct visual features when forming associative memories.
203	DISCUSSION	3	7	Functional and behavioral studies are required to determine whether indeed the mushroom body represents multisensory stimuli in this manner.
204	STAR★METHODS; RESOURCE AVAILABILITY; Lead contact	1	1	Further information and requests for resources and reagents should be directed to and will be fulfilled by the Lead Contact, Sophie Caron (sophie.caron@utah.edu).
205	STAR★METHODS; RESOURCE AVAILABILITY; Materials availability	1	1	The split-GAL4 Drosophila melanogaster lines generated in this study are available by contacting the Lead Contact directly.
206	STAR★METHODS; RESOURCE AVAILABILITY; Data and code availability	1	1	This study did not generate dataset or codes.
207	STAR★METHODS; EXPERIMENTAL MODEL AND SUBJECT DETAILS	1	1	Flies (Drosophila melanogaster) were raised on standard cornmeal agar medium and maintained in an incubator set at 25°C, 60% humidity with a 12 h light/12 h dark cycle.
208	STAR★METHODS; EXPERIMENTAL MODEL AND SUBJECT DETAILS	1	2	Crosses were set up and reared under the same conditions, but the standard cornmeal agar medium was supplemented with dry yeast.
209	STAR★METHODS; EXPERIMENTAL MODEL AND SUBJECT DETAILS	1	3	The GAL4-UAS binary transgenic system was used to express transgenes of interest to label neurons in the fly brain.
210	STAR★METHODS; EXPERIMENTAL MODEL AND SUBJECT DETAILS	1	4	Details of genotypes used in this study and their sources are described in the Key Resources Table.
211	STAR★METHODS; EXPERIMENTAL MODEL AND SUBJECT DETAILS	1	5	One to 14 days-old flies (depending on the experiment) were used for experiments in this study.
212	STAR★METHODS; EXPERIMENTAL MODEL AND SUBJECT DETAILS	1	6	Both males and female flies were used in all experiments.
213	STAR★METHODS; METHOD DETAILS; Fly stocks	1	1	Flies (Drosophila melanogaster) were raised on standard cornmeal agar medium and maintained in an incubator set at 25°C, 60% humidity with a 12 h light / 12 h dark cycle (Percival Scientific, Inc.).
214	STAR★METHODS; METHOD DETAILS; Fly stocks	1	2	Crosses were set up and reared under the same conditions, but the standard cornmeal agar medium was supplemented with dry yeast.
215	STAR★METHODS; METHOD DETAILS; Fly stocks	1	3	The strains used in this study are described in the Key Resources Table.
216	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	1	1	Two to six-day-old flies were used for all photo-labeling experiments.
217	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	1	2	The protocol was largely based on the one developed in a previous study (Aso et al., 2014).
218	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	1	3	In short, brains were dissected in saline (108 mM NaCl, 5 mM KCl, 5 mM HEPES, 5 mM Trehalose, 10 mM Sucrose, 1 mM NaH_2PO_4, 4 mM NaHCO_3, 2 mM CaCl_2, 4 mM MgCl_2, pH≈7.3), treated for 1 min with 2 mg/ml collagenase (Sigma-Aldrich) and mounted on a piece of Sylgard placed at the bottom of a Petri dish.
219	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	1	4	Photo-labeling and image acquisition were performed using an Ultima two-photon laser scanning microscope (Bruker) with an ultrafast Chameleon Ti:Saphirre laser (Coherent) modulated by Pockels Cells (Conotopics).
220	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	1	5	For photo-labeling, the laser was tuned to 710 nm with an intensity of 5-30 mW; for image acquisition, the laser was tuned to 925 nm with an intensity of 1-14 mW (both power values were measured behind the objective lens).
221	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	1	6	A 60X water-immersion objective lens (Olympus) was used for both photo-labeling and image acquisition.
222	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	1	7	A 40X water-immersion objective lens (Olympus) was used for image acquisition in some experiments (the ones described in Figures 2 and 3).
223	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	1	8	A GaAsP detector (Hamamatsu Photonics) and PMT detector were used for measuring green and red fluorescence, respectively.
224	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	1	9	Photo-labeling and image acquisition files were visualized on a computer using the Prairie View software version 5.4 (Bruker).
225	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	1	10	Image acquisition was performed at a resolution of 512 by 512 pixels, with a pixel size of 0.39 μm (60X lens) or 0.582 μm (40X) and a pixel dwell time of 4 μs.
226	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	1	11	Each pixel was scanned 8 times.
227	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	2	1	For photo-labeling of the dorsal accessory calyx (or the posterior lateral protocerebrum), a volume spanning the entire neuropil was divided into eight to 12 planes with a step size of 2 μm.
228	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	2	2	The mask function of the Prairie View software was used to mark the targeted region in every plane, and the boundaries of the mask were determined based on the red fluorescent protein DsRed expressed by the α/β_p Kenyon cells.
229	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	2	3	The photo-labeling step was performed using a pixel size of 0.019 μm and a pixel dwell time of 2 μs.
230	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	2	4	Each pixel was scanned four times.
231	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	2	5	Each plane was scanned 30 times with 30 s interval.
232	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	2	6	The entire photo-labeling cycle was repeated two to three times, with a 10-minute resting period between cycles.
233	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	2	7	The entire brain was imaged before and after photo-labeling using the 40X water-immersion objective lens (Olympus, Japan).
234	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	2	8	The number of cell bodies recovered after the photo-labeling was measured using the Multi-Point Tool function of the Fiji software (Schindelin et al., 2012).
235	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	3	1	For the photo-labeling of single neurons, a slightly modified protocol was used.
236	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	3	2	Instead of a volume, a single square plane of 1.0 μm by 1.0 μm centered on the soma of a neuron cell was scanned 70 to 100 times with a 10 s interval between scans.
237	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	3	3	Photo-labeled brains were fixed in 2% paraformaldehyde diluted in 1X phosphate bovine saline (PFA) for 45 min at room temperature, washed five times in 0.3% Triton X-100 diluted in 1X phosphate bovine saline (PBST) at room temperature, blocked in 5% normal goat serum diluted in PBST (PBST-NGS) for 30 min at room temperature, and incubated with the primary mouse antibody nc82 (1:20 in PBST-NGS; Developmental Studies Hybridoma Bank, University of Iowa) at 4°C overnight.
238	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	3	4	On the following day, brains were washed four times in PBST and incubated with the secondary goat antibody Alexa Fluor 633 anti-mouse (1:500 in PBST-NGS; Life Technologies) at 4°C overnight.
239	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	3	5	On the following day, brains were washed four times in PBST and mounted on a slide (Fisher Scientific) using the mounting media VECTASHIELD (Vector Laboratories Inc.).
240	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	3	6	Immuno-stained brains were imaged using an LSM 880 confocal microscope.
241	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	3	7	(Zeiss).
242	STAR★METHODS; METHOD DETAILS; Photo-labeling neurons using PA-GFP	3	8	The neuropils innervated by the input neurons were identified by comparing the confocal images with the adult brain template JFRC2 available on Virtual Fly Brain (Jenett et al., 2012).
243	STAR★METHODS; METHOD DETAILS; Immunohistochemistry	1	1	For the experiments using the green fluorescent protein reconstitution across synaptic partners (GRASP) technique as well as the experiments using DenMark and synaptotagmin::GFP immunostainings, the brains of five to 14 day-old flies were dissected in saline and fixed in PFA for 45 min at room temperature, washed five times in PBST at room temperature, blocked in PBST-NGS for 30 min at room temperature, and incubated with the primary antibody at 4°C overnight.
244	STAR★METHODS; METHOD DETAILS; Immunohistochemistry	1	2	The mouse anti-GFP-20 antibody was used in GRASP and synaptotagmin experiments (1:100 in PBST-NGS; Sigma-Aldrich); the mouse nc82 antibody was used in synaptotagmin::GFP and DenMark experiments.
245	STAR★METHODS; METHOD DETAILS; Immunohistochemistry	1	3	On the following day, brains were washed four times in PBST and incubated in secondary antibody at 4°C overnight.
246	STAR★METHODS; METHOD DETAILS; Immunohistochemistry	1	4	The AlexaFluor-488 goat-anti-mouse (1:500 in PBST-NGS; Life Technologies) and AlexaFluor-633 goat-anti-mouse (1:500 in PBST-NGS; Life Technologies) were used.
247	STAR★METHODS; METHOD DETAILS; Immunohistochemistry	1	5	On the following day, brains were washed four times in PBST and mounted on a slide (Fisher Scientific) using the mounting media VECTASHIELD (Vector Laboratories Inc.).
248	STAR★METHODS; METHOD DETAILS; Immunohistochemistry	1	6	Immuno-stained brains were imaged using an LSM 880 confocal microscope.
249	STAR★METHODS; METHOD DETAILS; Immunohistochemistry	1	7	(Zeiss).
250	STAR★METHODS; METHOD DETAILS; Immunohistochemistry	1	8	The neuropils innervated by the input neurons were identified by comparing the confocal images with the adult brain template JFRC2 available on Virtual Fly Brain (Jenett et al., 2012).
251	STAR★METHODS; METHOD DETAILS; Measuring the connectivity rate between input neurons and α/β_p Kenyon cells	1	1	One to three-day-old flies were used when mapping the connectivity rate between input neurons and α/β_p Kenyon cells.
252	STAR★METHODS; METHOD DETAILS; Measuring the connectivity rate between input neurons and α/β_p Kenyon cells	1	2	Brains were dissected in saline, treated for 1 min with 2 mg/ml collagenase (Sigma-Aldrich) and mounted on a piece of Sylgard placed at the bottom of a Petri dish.
253	STAR★METHODS; METHOD DETAILS; Measuring the connectivity rate between input neurons and α/β_p Kenyon cells	1	3	The imaging protocol is the same as described above but the photo-labeling protocol is different.
254	STAR★METHODS; METHOD DETAILS; Measuring the connectivity rate between input neurons and α/β_p Kenyon cells	1	4	Each of the input neurons was photo-labeled using a single plane centered on either its soma or its projection and by scanning the plane three to five times.
255	STAR★METHODS; METHOD DETAILS; Measuring the connectivity rate between input neurons and α/β_p Kenyon cells	1	5	Each pixel was scanned eight times with a pixel size of 0.019 μm and a pixel dwell time of 4 μs.
256	STAR★METHODS; METHOD DETAILS; Measuring the connectivity rate between input neurons and α/β_p Kenyon cells	1	6	A fire-polished borosilicate glass pipette (0.5 mm I.D., 1.0 mm O.D., 10 cm length; Sutter Instruments) was pulled using the P-2000 micropipette puller (Sutter Instruments) and backfilled with Texas Red dye (lysine-fixable 3000 MW; Life Technologies) dissolved in saline.
